(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Quiescent_Low
Weak_transcription	Heterochromatin
Heterochromatin	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Repressed_PolyComb	Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Enhancer
Genic_enhancers	Bivalent_Poised_TSS
Active_TSS	Flanking_Bivalent_TSS_Enh
Enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Enhancers
Flanking_Active_TSS	Flanking_Active_TSS
Bivalent_Poised_TSS	Active_TSS
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Quiescent_Low	Strong_transcription
