(New) Cell Type	(Old) Cell Type
CD8_Naive_Primary_Cells	CD8_Naive_Primary_Cells
CD4_Memory_Primary_Cells	CD8_Memory_Primary_Cells
iPS_20b_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Sigmoid_Colon	CD3_Primary_Cells_Cord_BI
CD4_Naive_Primary_Cells	CD19_Primary_Cells_Cord_BI
H1_Derived_Mesenchymal_Stem_Cells	CD34_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	Peripheral_Blood_Mononuclear_Primary_Cells
HUES48_Cell_Line	CD3_Primary_Cells_Peripheral_UW
Ovary	Mobilized_CD34_Primary_Cells_Male
Mobilized_CD34_Primary_Cells_Male	CD19_Primary_Cells_Peripheral_UW
Brain_Angular_Gyrus	CD56_Primary_Cells
Thymus	Adipose_Nuclei
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Rectal_Mucosa.Donor_29
CD3_Primary_Cells_Peripheral_UW	CD4pp_CD25pp_CD127__Treg_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Duodenum_Mucosa
Fetal_Thymus	CD4pp_CD25__Th_Primary_Cells
H9_Cell_Line	Sigmoid_Colon
Mobilized_CD34_Primary_Cells_Female	Duodenum_Smooth_Muscle
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Thymus
Peripheral_Blood_Mononuclear_Primary_Cells	Dnd41_TCell_Leukemia
ES_I3_Cell_Line	CD34_Primary_Cells
Brain_Cingulate_Gyrus	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Rectal_Mucosa.Donor_29	Mobilized_CD34_Primary_Cells_Female
Stomach_Smooth_Muscle	Monocytes_CD14pp_RO01746
Adult_Liver	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Thymus
HUES64_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Colon_Smooth_Muscle	GM12878_Lymphoblastoid
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
iPS_18_Cell_Line	Rectal_Mucosa.Donor_31
Lung	CD4_Naive_Primary_Cells
Brain_Germinal_Matrix	Adult_Liver
Brain_Mid_Frontal_Lobe	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD34_Cultured_Cells	Skeletal_Muscle_Female
H9_Derived_Neuron_Cultured_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Stomach_Mucosa	CD14_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4_Memory_Primary_Cells
NHLF_Lung_Fibroblasts	Fetal_Placenta
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Left_Ventricle
iPS_15b_Cell_Line	CD15_Primary_Cells
HUES6_Cell_Line	Lung
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	HUES64_Cell_Line
Fetal_Placenta	HUES6_Cell_Line
Dnd41_TCell_Leukemia	iPS_20b_Cell_Line
Duodenum_Smooth_Muscle	HUES48_Cell_Line
Brain_Inferior_Temporal_Lobe	Ovary
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	iPS_18_Cell_Line
Fetal_Brain_Female	Breast_vHMEC
CD4pp_CD25__Th_Primary_Cells	Pancreas
CD8_Memory_Primary_Cells	H1_Cell_Line
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Intestine_Large
Rectal_Mucosa.Donor_31	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	H9_Derived_Neuron_Cultured_Cells
CD19_Primary_Cells_Cord_BI	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Breast_Myoepithelial_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Rectal_Smooth_Muscle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
CD3_Primary_Cells_Cord_BI	Osteoblasts
CD56_Primary_Cells	K562_Leukemia
Right_Ventricle	Fetal_Lung
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Anterior_Caudate
CD34_Primary_Cells	Gastric
Fetal_Heart	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Intestine_Large	Brain_Hippocampus_Middle
H1_Cell_Line	HepG2_Hepatocellular_Carcinoma
4star	Fetal_Adrenal_Gland
Breast_vHMEC	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Fetal_Muscle_Trunk	NH_A_Astrocytes
HeLa_S3_Cervical_Carcinoma	Fetal_Muscle_Trunk
Duodenum_Mucosa	Rectal_Smooth_Muscle
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Muscle_Satellite_Cultured_Cells
Brain_Substantia_Nigra	Colon_Smooth_Muscle
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Skeletal_Muscle_Male
HepG2_Hepatocellular_Carcinoma	Stomach_Smooth_Muscle
Fetal_Intestine_Small	HeLa_S3_Cervical_Carcinoma
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD15_Primary_Cells	Breast_Myoepithelial_Cells
Placenta_Amnion	Brain_Inferior_Temporal_Lobe
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
Neurosphere_Cultured_Cells_Cortex_Derived	HUVEC_Umbilical_Vein_Endothelial_Cells
Fetal_Stomach	Fetal_Brain_Female
Pancreas	Aorta
Spleen	Spleen
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Brain_Substantia_Nigra
IMR90_Cell_Line	4star
CD14_Primary_Cells	Brain_Germinal_Matrix
Monocytes_CD14pp_RO01746	A549_EtOH_0.02pct_Lung_Carcinoma
HMEC_Mammary_Epithelial	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Brain_Anterior_Caudate	Brain_Cingulate_Gyrus
Skeletal_Muscle_Male	Brain_Angular_Gyrus
Fetal_Muscle_Leg	Fetal_Muscle_Leg
Brain_Hippocampus_Middle	Fetal_Intestine_Small
NHEK_Epidermal_Keratinocytes	Colonic_Mucosa
HSMM_Skeletal_Muscle_Myoblasts	NHDF_Ad_Adult_Dermal_Fibroblasts
A549_EtOH_0.02pct_Lung_Carcinoma	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Left_Ventricle	NHEK_Epidermal_Keratinocytes
Fetal_Adrenal_Gland	Esophagus
H1_BMP4_Derived_Trophoblast_Cultured_Cells	HMEC_Mammary_Epithelial
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	IMR90_Cell_Line
NH_A_Astrocytes	Psoas_Muscle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Small_Intestine
Fetal_Lung	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Adipose_Nuclei	Neurosphere_Cultured_Cells_Cortex_Derived
Fetal_Kidney	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Brain_Mid_Frontal_Lobe
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Fetal_Kidney
Skeletal_Muscle_Female	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Right_Atrium	Right_Ventricle
Muscle_Satellite_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	NHLF_Lung_Fibroblasts
Osteoblasts	Fetal_Stomach
NHDF_Ad_Adult_Dermal_Fibroblasts	H9_Cell_Line
K562_Leukemia	H1_BMP4_Derived_Trophoblast_Cultured_Cells
GM12878_Lymphoblastoid	Placenta_Amnion
Esophagus	ES_I3_Cell_Line
Fetal_Brain_Male	iPS_15b_Cell_Line
iPS_DF_6.9_Cell_Line	Pancreatic_Islets
Psoas_Muscle	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Gastric	Fetal_Heart
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Stomach_Mucosa
Pancreatic_Islets	iPS_DF_6.9_Cell_Line
Colonic_Mucosa	Fetal_Brain_Male
iPS_DF_19.11_Cell_Line	iPS_DF_19.11_Cell_Line
ES_WA7_Cell_Line	ES_WA7_Cell_Line
Aorta	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Small_Intestine	Right_Atrium
