(New) Cell Type	(Old) Cell Type
Sigmoid_Colon	Sigmoid_Colon
Pancreatic_Islets	Stomach_Smooth_Muscle
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
Adult_Liver	Fetal_Adrenal_Gland
GM12878_Lymphoblastoid	HepG2_Hepatocellular_Carcinoma
HeLa_S3_Cervical_Carcinoma	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Small_Intestine
Ovary	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HMEC_Mammary_Epithelial	Gastric
K562_Leukemia	CD3_Primary_Cells_Cord_BI
CD3_Primary_Cells_Cord_BI	Duodenum_Mucosa
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	IMR90_Cell_Line
Rectal_Mucosa.Donor_29	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD19_Primary_Cells_Cord_BI	Skeletal_Muscle_Male
Peripheral_Blood_Mononuclear_Primary_Cells	Placenta_Amnion
A549_EtOH_0.02pct_Lung_Carcinoma	Fetal_Intestine_Large
HUVEC_Umbilical_Vein_Endothelial_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Left_Ventricle	Duodenum_Smooth_Muscle
HSMM_Skeletal_Muscle_Myoblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Mobilized_CD34_Primary_Cells_Male
Rectal_Mucosa.Donor_31	iPS_DF_19.11_Cell_Line
IMR90_Cell_Line	Fetal_Stomach
CD8_Naive_Primary_Cells	Fetal_Muscle_Trunk
Small_Intestine	Muscle_Satellite_Cultured_Cells
CD34_Cultured_Cells	CD8_Memory_Primary_Cells
Right_Atrium	CD34_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Rectal_Mucosa.Donor_29
Brain_Angular_Gyrus	CD4pp_CD25__Th_Primary_Cells
CD34_Primary_Cells	Colonic_Mucosa
Fetal_Intestine_Large	Fetal_Intestine_Small
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Cingulate_Gyrus	Rectal_Mucosa.Donor_31
NHLF_Lung_Fibroblasts	CD34_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Fetal_Muscle_Leg
Dnd41_TCell_Leukemia	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Duodenum_Mucosa	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Right_Ventricle
CD56_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	Osteoblasts
NHDF_Ad_Adult_Dermal_Fibroblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Right_Ventricle	H1_Derived_Mesenchymal_Stem_Cells
CD14_Primary_Cells	Adipose_Nuclei
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Mobilized_CD34_Primary_Cells_Male	Skeletal_Muscle_Female
HUES6_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
NHEK_Epidermal_Keratinocytes	Rectal_Smooth_Muscle
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD15_Primary_Cells
Brain_Mid_Frontal_Lobe	Mobilized_CD34_Primary_Cells_Female
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Stomach_Mucosa
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HeLa_S3_Cervical_Carcinoma
Brain_Inferior_Temporal_Lobe	A549_EtOH_0.02pct_Lung_Carcinoma
Aorta	NHEK_Epidermal_Keratinocytes
Fetal_Intestine_Small	Brain_Hippocampus_Middle
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Breast_Myoepithelial_Cells	CD19_Primary_Cells_Cord_BI
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD8_Naive_Primary_Cells
HepG2_Hepatocellular_Carcinoma	Left_Ventricle
Psoas_Muscle	Brain_Mid_Frontal_Lobe
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD4_Memory_Primary_Cells
CD8_Memory_Primary_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Muscle_Satellite_Cultured_Cells	CD14_Primary_Cells
Brain_Substantia_Nigra	Brain_Cingulate_Gyrus
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	NH_A_Astrocytes
