(New) Cell Type	(Old) Cell Type
Aorta	Aorta
HMEC_Mammary_Epithelial	CD14_Primary_Cells
NHEK_Epidermal_Keratinocytes	IMR90_Cell_Line
Breast_vHMEC	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Lung	Fetal_Placenta
Fetal_Adrenal_Gland	HUVEC_Umbilical_Vein_Endothelial_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Breast_Myoepithelial_Cells	CD56_Primary_Cells
Adult_Liver	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HUES48_Cell_Line
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
Fetal_Placenta	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
GM12878_Lymphoblastoid	H9_Derived_Neuron_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
HUES64_Cell_Line	Left_Ventricle
Adipose_Nuclei	Brain_Cingulate_Gyrus
HepG2_Hepatocellular_Carcinoma	Breast_Myoepithelial_Cells
Fetal_Muscle_Leg	A549_EtOH_0.02pct_Lung_Carcinoma
Fetal_Intestine_Small	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
H9_Derived_Neuron_Cultured_Cells	CD19_Primary_Cells_Cord_BI
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Breast_vHMEC
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Right_Ventricle
Dnd41_TCell_Leukemia	Adult_Liver
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Intestine_Large
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	HUES6_Cell_Line
Mobilized_CD34_Primary_Cells_Male	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD14_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HUES6_Cell_Line	4star
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Mobilized_CD34_Primary_Cells_Female	HUES64_Cell_Line
Neurosphere_Cultured_Cells_Cortex_Derived	Adipose_Nuclei
HUVEC_Umbilical_Vein_Endothelial_Cells	Duodenum_Mucosa
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Monocytes_CD14pp_RO01746
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	NHLF_Lung_Fibroblasts
Pancreatic_Islets	Mobilized_CD34_Primary_Cells_Male
Muscle_Satellite_Cultured_Cells	Brain_Angular_Gyrus
CD34_Cultured_Cells	CD15_Primary_Cells
HUES48_Cell_Line	Fetal_Intestine_Small
ES_I3_Cell_Line	Muscle_Satellite_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	HMEC_Mammary_Epithelial
Fetal_Intestine_Large	Fetal_Adrenal_Gland
CD56_Primary_Cells	Fetal_Muscle_Leg
H1_BMP4_Derived_Trophoblast_Cultured_Cells	iPS_20b_Cell_Line
Left_Ventricle	NHEK_Epidermal_Keratinocytes
Duodenum_Mucosa	Fetal_Stomach
Sigmoid_Colon	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Small_Intestine	H1_Derived_Mesenchymal_Stem_Cells
iPS_18_Cell_Line	Peripheral_Blood_Mononuclear_Primary_Cells
CD34_Primary_Cells	Right_Atrium
iPS_20b_Cell_Line	Brain_Hippocampus_Middle
4star	Brain_Anterior_Caudate
HSMM_Skeletal_Muscle_Myoblasts	H1_Cell_Line
Monocytes_CD14pp_RO01746	Lung
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Inferior_Temporal_Lobe
Osteoblasts	iPS_18_Cell_Line
NHDF_Ad_Adult_Dermal_Fibroblasts	Fetal_Muscle_Trunk
Brain_Hippocampus_Middle	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Osteoblasts
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	CD3_Primary_Cells_Cord_BI
K562_Leukemia	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD3_Primary_Cells_Cord_BI	Dnd41_TCell_Leukemia
Fetal_Lung	Fetal_Brain_Female
Brain_Anterior_Caudate	Psoas_Muscle
Fetal_Stomach	Fetal_Lung
CD19_Primary_Cells_Peripheral_UW	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
NHLF_Lung_Fibroblasts	Stomach_Smooth_Muscle
CD15_Primary_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Fetal_Brain_Female	CD19_Primary_Cells_Peripheral_UW
CD19_Primary_Cells_Cord_BI	iPS_15b_Cell_Line
CD3_Primary_Cells_Peripheral_UW	Mobilized_CD34_Primary_Cells_Female
NH_A_Astrocytes	Brain_Mid_Frontal_Lobe
Stomach_Smooth_Muscle	ES_I3_Cell_Line
Right_Atrium	CD4pp_CD25__Th_Primary_Cells
iPS_15b_Cell_Line	CD34_Primary_Cells
IMR90_Cell_Line	HSMM_Skeletal_Muscle_Myoblasts
Psoas_Muscle	Pancreas
H1_Cell_Line	Brain_Germinal_Matrix
HeLa_S3_Cervical_Carcinoma	CD34_Cultured_Cells
Ovary	H9_Cell_Line
Brain_Inferior_Temporal_Lobe	Fetal_Thymus
