(New) Cell Type	(Old) Cell Type
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Small_Intestine	Stomach_Mucosa
CD8_Naive_Primary_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
Brain_Angular_Gyrus	CD4_Memory_Primary_Cells
Fetal_Brain_Male	Placenta_Amnion
Colon_Smooth_Muscle	Small_Intestine
HUES64_Cell_Line	CD8_Memory_Primary_Cells
Mobilized_CD34_Primary_Cells_Male	Muscle_Satellite_Cultured_Cells
Osteoblasts	NH_A_Astrocytes
NHDF_Ad_Adult_Dermal_Fibroblasts	Osteoblasts
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HUES64_Cell_Line
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD8_Naive_Primary_Cells
Fetal_Lung	Right_Ventricle
Rectal_Mucosa.Donor_31	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
K562_Leukemia	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	CD4_Naive_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Rectal_Mucosa.Donor_29
Right_Ventricle	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD4_Memory_Primary_Cells	HepG2_Hepatocellular_Carcinoma
Skeletal_Muscle_Female	iPS_20b_Cell_Line
CD4_Naive_Primary_Cells	Rectal_Mucosa.Donor_31
Dnd41_TCell_Leukemia	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	NHDF_Ad_Adult_Dermal_Fibroblasts
CD8_Memory_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD19_Primary_Cells_Cord_BI	Colon_Smooth_Muscle
Brain_Cingulate_Gyrus	NHLF_Lung_Fibroblasts
Monocytes_CD14pp_RO01746	Rectal_Smooth_Muscle
ES_WA7_Cell_Line	Colonic_Mucosa
NHLF_Lung_Fibroblasts	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	Peripheral_Blood_Mononuclear_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Muscle_Trunk
