(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Enhancers	Heterochromatin
Genic_enhancers	Strong_transcription
Heterochromatin	Weak_transcription
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Repressed_PolyComb	Transcr_at_gene_5_and_3
Strong_transcription	Bivalent_Poised_TSS
Active_TSS	Genic_enhancers
Flanking_Active_TSS	Active_TSS
Weak_transcription	Repressed_PolyComb
Bivalent_Enhancer	Bivalent_Enhancer
Bivalent_Poised_TSS	Flanking_Active_TSS
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Enhancers
Quiescent_Low	Quiescent_Low
