(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Quiescent_Low
Heterochromatin	Heterochromatin
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Repressed_PolyComb
Genic_enhancers	Bivalent_Enhancer
Active_TSS	Bivalent_Poised_TSS
Enhancers	Flanking_Bivalent_TSS_Enh
Weak_Repressed_PolyComb	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Enhancers
Flanking_Active_TSS	Weak_transcription
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Active_TSS
Quiescent_Low	Strong_transcription
