(New) Cell Type	(Old) Cell Type
Fetal_Thymus	Fetal_Thymus
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Thymus
NHLF_Lung_Fibroblasts	Colonic_Mucosa
Fetal_Stomach	Esophagus
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD14_Primary_Cells
Lung	Fetal_Stomach
Spleen	Stomach_Mucosa
Thymus	Placenta_Amnion
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Fetal_Intestine_Small
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	iPS_DF_19.11_Cell_Line
HeLa_S3_Cervical_Carcinoma	Gastric
Pancreatic_Islets	Peripheral_Blood_Mononuclear_Primary_Cells
NH_A_Astrocytes	Rectal_Smooth_Muscle
H9_Derived_Neuron_Cultured_Cells	Skeletal_Muscle_Male
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Esophagus	CD34_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Brain_Germinal_Matrix
Fetal_Intestine_Large	Fetal_Placenta
Breast_Myoepithelial_Cells	Right_Ventricle
Aorta	H1_BMP4_Derived_Trophoblast_Cultured_Cells
NHEK_Epidermal_Keratinocytes	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD34_Cultured_Cells	Spleen
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD56_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Pancreas
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Brain_Mid_Frontal_Lobe
Stomach_Smooth_Muscle	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Fetal_Brain_Female	Skeletal_Muscle_Female
Fetal_Intestine_Small	Monocytes_CD14pp_RO01746
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD15_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Rectal_Mucosa.Donor_29
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Lung
HepG2_Hepatocellular_Carcinoma	Fetal_Muscle_Leg
