(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Flanking_Active_TSS	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Weak_transcription
Genic_enhancers	Genic_enhancers
ZNF_genes_and_repeats	Bivalent_Enhancer
Bivalent_Enhancer	Transcr_at_gene_5_and_3
Active_TSS	Active_TSS
Bivalent_Poised_TSS	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Heterochromatin	Bivalent_Poised_TSS
Strong_transcription	Strong_transcription
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
Quiescent_Low	Heterochromatin
