(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Strong_transcription
Heterochromatin	Weak_transcription
Weak_transcription	Genic_enhancers
Repressed_PolyComb	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Weak_Repressed_PolyComb	Quiescent_Low
Enhancers	Heterochromatin
Genic_enhancers	Enhancers
Active_TSS	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Quiescent_Low	Active_TSS
