(New) Chromatin State	(Old) Chromatin State
Quiescent_Low	Heterochromatin
Weak_Repressed_PolyComb	Quiescent_Low
Weak_transcription	Strong_transcription
Strong_transcription	Flanking_Active_TSS
Heterochromatin	Weak_transcription
ZNF_genes_and_repeats	Enhancers
Enhancers	Active_TSS
Repressed_PolyComb	Repressed_PolyComb
Genic_enhancers	ZNF_genes_and_repeats
Transcr_at_gene_5_and_3	Weak_Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Flanking_Active_TSS	Genic_enhancers
Bivalent_Enhancer	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
