(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Genic_enhancers
ZNF_genes_and_repeats	Flanking_Active_TSS
Enhancers	Active_TSS
Active_TSS	Enhancers
Repressed_PolyComb	Weak_transcription
Flanking_Active_TSS	Strong_transcription
Bivalent_Poised_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Heterochromatin	Bivalent_Poised_TSS
Strong_transcription	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
