(New) Cell Type	(Old) Cell Type
CD19_Primary_Cells_Cord_BI	CD19_Primary_Cells_Cord_BI
CD4pp_CD25__Th_Primary_Cells	Colonic_Mucosa
Fetal_Brain_Male	Peripheral_Blood_Mononuclear_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD15_Primary_Cells	Rectal_Mucosa.Donor_31
Brain_Germinal_Matrix	CD3_Primary_Cells_Cord_BI
Stomach_Smooth_Muscle	Right_Ventricle
Brain_Mid_Frontal_Lobe	Thymus
CD34_Primary_Cells	NH_A_Astrocytes
Mobilized_CD34_Primary_Cells_Female	CD4_Naive_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	Breast_Myoepithelial_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Colon_Smooth_Muscle
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Left_Ventricle	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Fetal_Brain_Female	HSMM_Skeletal_Muscle_Myoblasts
H1_Cell_Line	NHLF_Lung_Fibroblasts
HepG2_Hepatocellular_Carcinoma	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Fetal_Muscle_Trunk	CD8_Naive_Primary_Cells
Rectal_Mucosa.Donor_29	Psoas_Muscle
CD34_Cultured_Cells	CD8_Memory_Primary_Cells
Duodenum_Mucosa	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Inferior_Temporal_Lobe	Esophagus
Thymus	CD4_Memory_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	Ovary
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Muscle_Satellite_Cultured_Cells
Adipose_Nuclei	Skeletal_Muscle_Male
Brain_Angular_Gyrus	Fetal_Kidney
Fetal_Thymus	CD19_Primary_Cells_Peripheral_UW
Brain_Anterior_Caudate	Left_Ventricle
4star	H9_Derived_Neuron_Cultured_Cells
Right_Ventricle	CD56_Primary_Cells
Spleen	Pancreas
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD34_Cultured_Cells
Monocytes_CD14pp_RO01746	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
NHLF_Lung_Fibroblasts	NHEK_Epidermal_Keratinocytes
H1_Derived_Mesenchymal_Stem_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Lung
Pancreas	H9_Derived_Neuronal_Progenitor_Cultured_Cells
iPS_15b_Cell_Line	CD14_Primary_Cells
Lung	HeLa_S3_Cervical_Carcinoma
Rectal_Mucosa.Donor_31	Adult_Liver
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Rectal_Smooth_Muscle	NHDF_Ad_Adult_Dermal_Fibroblasts
Brain_Substantia_Nigra	K562_Leukemia
H9_Derived_Neuron_Cultured_Cells	CD4pp_CD25__Th_Primary_Cells
CD4_Naive_Primary_Cells	Fetal_Intestine_Small
Skeletal_Muscle_Female	Monocytes_CD14pp_RO01746
CD4_Memory_Primary_Cells	HMEC_Mammary_Epithelial
Brain_Cingulate_Gyrus	Fetal_Thymus
Brain_Hippocampus_Middle	CD3_Primary_Cells_Peripheral_UW
Ovary	HUVEC_Umbilical_Vein_Endothelial_Cells
Duodenum_Smooth_Muscle	Fetal_Muscle_Leg
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Sigmoid_Colon	Fetal_Intestine_Large
IMR90_Cell_Line	Sigmoid_Colon
Mobilized_CD34_Primary_Cells_Male	Fetal_Placenta
Fetal_Placenta	Dnd41_TCell_Leukemia
NHEK_Epidermal_Keratinocytes	CD15_Primary_Cells
Placenta_Amnion	4star
HUES6_Cell_Line	IMR90_Cell_Line
Fetal_Adrenal_Gland	Fetal_Stomach
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Placenta_Amnion
Skeletal_Muscle_Male	Fetal_Muscle_Trunk
CD56_Primary_Cells	Lung
HeLa_S3_Cervical_Carcinoma	Fetal_Adrenal_Gland
Aorta	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Stomach	Aorta
Right_Atrium	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Gastric
Stomach_Mucosa	Stomach_Mucosa
Esophagus	Breast_vHMEC
H9_Derived_Neuronal_Progenitor_Cultured_Cells	iPS_DF_6.9_Cell_Line
GM12878_Lymphoblastoid	iPS_15b_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	H9_Cell_Line
Colonic_Mucosa	Small_Intestine
Psoas_Muscle	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Muscle_Satellite_Cultured_Cells	CD34_Primary_Cells
Colon_Smooth_Muscle	Spleen
CD14_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
HMEC_Mammary_Epithelial	H1_Cell_Line
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	iPS_18_Cell_Line
Fetal_Intestine_Small	Mobilized_CD34_Primary_Cells_Female
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HUES48_Cell_Line
Fetal_Intestine_Large	H1_Derived_Mesenchymal_Stem_Cells
Fetal_Muscle_Leg	Right_Atrium
CD3_Primary_Cells_Cord_BI	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	iPS_DF_19.11_Cell_Line
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	HUES64_Cell_Line
CD8_Memory_Primary_Cells	HepG2_Hepatocellular_Carcinoma
Dnd41_TCell_Leukemia	Brain_Germinal_Matrix
Adult_Liver	Duodenum_Smooth_Muscle
Fetal_Lung	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Gastric	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
iPS_DF_19.11_Cell_Line	GM12878_Lymphoblastoid
Osteoblasts	Osteoblasts
K562_Leukemia	Mobilized_CD34_Primary_Cells_Male
HSMM_Skeletal_Muscle_Myoblasts	Fetal_Brain_Male
NH_A_Astrocytes	Fetal_Heart
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Adipose_Nuclei
A549_EtOH_0.02pct_Lung_Carcinoma	Rectal_Mucosa.Donor_29
Fetal_Heart	Brain_Substantia_Nigra
Breast_Myoepithelial_Cells	Skeletal_Muscle_Female
H9_Cell_Line	Duodenum_Mucosa
HUVEC_Umbilical_Vein_Endothelial_Cells	Brain_Mid_Frontal_Lobe
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Rectal_Smooth_Muscle
Pancreatic_Islets	Fetal_Brain_Female
ES_I3_Cell_Line	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
iPS_20b_Cell_Line	Brain_Cingulate_Gyrus
CD8_Naive_Primary_Cells	ES_WA7_Cell_Line
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	HUES6_Cell_Line
iPS_18_Cell_Line	Brain_Angular_Gyrus
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Brain_Hippocampus_Middle
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Inferior_Temporal_Lobe
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
NHDF_Ad_Adult_Dermal_Fibroblasts	iPS_20b_Cell_Line
HUES48_Cell_Line	Brain_Anterior_Caudate
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	ES_I3_Cell_Line
Fetal_Kidney	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
HUES64_Cell_Line	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Small_Intestine	Stomach_Smooth_Muscle
iPS_DF_6.9_Cell_Line	A549_EtOH_0.02pct_Lung_Carcinoma
ES_WA7_Cell_Line	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Breast_vHMEC	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
