(New) Cell Type	(Old) Cell Type
Breast_Myoepithelial_Cells	Breast_Myoepithelial_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Colon_Smooth_Muscle
Esophagus	Fetal_Kidney
Fetal_Lung	Pancreas
Mobilized_CD34_Primary_Cells_Female	Rectal_Mucosa.Donor_31
Fetal_Brain_Male	Rectal_Mucosa.Donor_29
Aorta	Ovary
Fetal_Muscle_Leg	Stomach_Smooth_Muscle
IMR90_Cell_Line	Adipose_Nuclei
HepG2_Hepatocellular_Carcinoma	Fetal_Lung
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Rectal_Smooth_Muscle
Fetal_Adrenal_Gland	Skeletal_Muscle_Female
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Brain_Anterior_Caudate
Mobilized_CD34_Primary_Cells_Male	Fetal_Muscle_Leg
Neurosphere_Cultured_Cells_Cortex_Derived	Brain_Substantia_Nigra
Fetal_Kidney	Colonic_Mucosa
CD14_Primary_Cells	Lung
H1_Derived_Mesenchymal_Stem_Cells	Right_Ventricle
Skeletal_Muscle_Male	Fetal_Brain_Female
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Fetal_Stomach	Gastric
Monocytes_CD14pp_RO01746	Fetal_Muscle_Trunk
CD15_Primary_Cells	Duodenum_Smooth_Muscle
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Stomach
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Mobilized_CD34_Primary_Cells_Female
ES_WA7_Cell_Line	Brain_Inferior_Temporal_Lobe
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Brain_Female	Brain_Mid_Frontal_Lobe
Osteoblasts	Placenta_Amnion
Stomach_Smooth_Muscle	HeLa_S3_Cervical_Carcinoma
HUVEC_Umbilical_Vein_Endothelial_Cells	Skeletal_Muscle_Male
Brain_Germinal_Matrix	HUES6_Cell_Line
NH_A_Astrocytes	CD3_Primary_Cells_Cord_BI
Adipose_Nuclei	Brain_Hippocampus_Middle
Thymus	Brain_Angular_Gyrus
CD19_Primary_Cells_Peripheral_UW	4star
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Brain_Cingulate_Gyrus
CD4_Naive_Primary_Cells	Small_Intestine
Fetal_Muscle_Trunk	Pancreatic_Islets
Breast_vHMEC	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Fetal_Intestine_Small	Duodenum_Mucosa
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	A549_EtOH_0.02pct_Lung_Carcinoma
Lung	Fetal_Placenta
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Left_Ventricle
Colon_Smooth_Muscle	Psoas_Muscle
Placenta_Amnion	Fetal_Brain_Male
Muscle_Satellite_Cultured_Cells	Fetal_Adrenal_Gland
Stomach_Mucosa	Adult_Liver
CD56_Primary_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Monocytes_CD14pp_RO01746
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Mobilized_CD34_Primary_Cells_Male
Duodenum_Smooth_Muscle	H9_Derived_Neuron_Cultured_Cells
Colonic_Mucosa	Fetal_Intestine_Large
NHEK_Epidermal_Keratinocytes	H9_Cell_Line
Psoas_Muscle	CD34_Primary_Cells
CD4_Memory_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	HUES48_Cell_Line
H9_Derived_Neuron_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Fetal_Placenta	HMEC_Mammary_Epithelial
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Skeletal_Muscle_Female	Right_Atrium
Brain_Anterior_Caudate	iPS_18_Cell_Line
Pancreatic_Islets	Sigmoid_Colon
HUES6_Cell_Line	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Rectal_Smooth_Muscle	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Fetal_Heart
CD4pp_CD25__Th_Primary_Cells	ES_WA7_Cell_Line
iPS_DF_6.9_Cell_Line	Neurosphere_Cultured_Cells_Cortex_Derived
HUES48_Cell_Line	NHEK_Epidermal_Keratinocytes
HUES64_Cell_Line	iPS_15b_Cell_Line
CD8_Memory_Primary_Cells	ES_I3_Cell_Line
Fetal_Heart	Aorta
CD3_Primary_Cells_Peripheral_UW	Stomach_Mucosa
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Osteoblasts
Fetal_Thymus	Brain_Germinal_Matrix
Gastric	CD3_Primary_Cells_Peripheral_UW
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Breast_vHMEC
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Esophagus
Brain_Hippocampus_Middle	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Dnd41_TCell_Leukemia	CD4pp_CD25__Th_Primary_Cells
CD34_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Brain_Inferior_Temporal_Lobe	H1_Derived_Mesenchymal_Stem_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Fetal_Intestine_Small
Brain_Substantia_Nigra	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
iPS_20b_Cell_Line	Muscle_Satellite_Cultured_Cells
Fetal_Intestine_Large	H1_Derived_Neuronal_Progenitor_Cultured_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
4star	iPS_DF_19.11_Cell_Line
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
NHLF_Lung_Fibroblasts	Spleen
H9_Cell_Line	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Brain_Mid_Frontal_Lobe	HUES64_Cell_Line
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	CD34_Cultured_Cells
Right_Ventricle	iPS_20b_Cell_Line
iPS_15b_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
ES_I3_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Brain_Angular_Gyrus	IMR90_Cell_Line
Duodenum_Mucosa	CD14_Primary_Cells
HeLa_S3_Cervical_Carcinoma	H1_BMP4_Derived_Trophoblast_Cultured_Cells
CD34_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
Pancreas	NH_A_Astrocytes
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
