(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Genic_enhancers
ZNF_genes_and_repeats	Flanking_Active_TSS
Enhancers	Active_TSS
Active_TSS	Enhancers
Flanking_Active_TSS	Strong_transcription
Repressed_PolyComb	Weak_transcription
Bivalent_Poised_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Heterochromatin	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Strong_transcription	Weak_Repressed_PolyComb
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
