(New) Cell Type	(Old) Cell Type
Pancreas	Pancreas
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Gastric
Stomach_Mucosa	Stomach_Mucosa
Breast_Myoepithelial_Cells	Sigmoid_Colon
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Lung
CD8_Naive_Primary_Cells	Pancreatic_Islets
CD3_Primary_Cells_Peripheral_UW	Esophagus
Fetal_Stomach	iPS_DF_6.9_Cell_Line
Fetal_Thymus	Brain_Angular_Gyrus
CD4pp_CD25__Th_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Adrenal_Gland	Ovary
Right_Atrium	Left_Ventricle
iPS_DF_19.11_Cell_Line	Fetal_Placenta
Lung	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD14_Primary_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Fetal_Muscle_Leg	Right_Ventricle
Fetal_Muscle_Trunk	Colonic_Mucosa
Skeletal_Muscle_Male	Fetal_Adrenal_Gland
NHDF_Ad_Adult_Dermal_Fibroblasts	Psoas_Muscle
Spleen	Fetal_Intestine_Large
Rectal_Mucosa.Donor_29	Brain_Mid_Frontal_Lobe
Adult_Liver	Colon_Smooth_Muscle
Brain_Substantia_Nigra	Brain_Cingulate_Gyrus
Fetal_Placenta	Rectal_Mucosa.Donor_31
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Brain_Substantia_Nigra
iPS_DF_6.9_Cell_Line	Brain_Hippocampus_Middle
Fetal_Lung	4star
Colonic_Mucosa	Rectal_Smooth_Muscle
CD4_Memory_Primary_Cells	Brain_Inferior_Temporal_Lobe
CD34_Primary_Cells	Adipose_Nuclei
Skeletal_Muscle_Female	Fetal_Muscle_Trunk
CD8_Memory_Primary_Cells	Brain_Anterior_Caudate
Placenta_Amnion	H1_BMP4_Derived_Trophoblast_Cultured_Cells
CD56_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Right_Ventricle	Fetal_Stomach
Adipose_Nuclei	Mobilized_CD34_Primary_Cells_Female
