(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Weak_transcription
Enhancers	Strong_transcription
Flanking_Active_TSS	Heterochromatin
Bivalent_Enhancer	Genic_enhancers
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Active_TSS	Bivalent_Enhancer
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Repressed_PolyComb	Active_TSS
Heterochromatin	Transcr_at_gene_5_and_3
Strong_transcription	Flanking_Active_TSS
Weak_transcription	Enhancers
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
