(New) Cell Type	(Old) Cell Type
Fetal_Placenta	Fetal_Placenta
Adult_Liver	Colonic_Mucosa
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Stomach
Fetal_Heart	CD4_Memory_Primary_Cells
Brain_Cingulate_Gyrus	CD8_Memory_Primary_Cells
Rectal_Mucosa.Donor_29	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Lung	CD8_Naive_Primary_Cells
Brain_Inferior_Temporal_Lobe	CD4_Naive_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Placenta_Amnion
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Small_Intestine
iPS_15b_Cell_Line	Rectal_Smooth_Muscle
Brain_Substantia_Nigra	HUVEC_Umbilical_Vein_Endothelial_Cells
Brain_Germinal_Matrix	Fetal_Kidney
CD34_Cultured_Cells	Fetal_Brain_Male
Breast_Myoepithelial_Cells	Colon_Smooth_Muscle
Mobilized_CD34_Primary_Cells_Male	HeLa_S3_Cervical_Carcinoma
Fetal_Intestine_Large	Brain_Mid_Frontal_Lobe
Colon_Smooth_Muscle	NH_A_Astrocytes
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Germinal_Matrix
Rectal_Mucosa.Donor_31	NHLF_Lung_Fibroblasts
Duodenum_Smooth_Muscle	Brain_Angular_Gyrus
Brain_Anterior_Caudate	Brain_Substantia_Nigra
iPS_18_Cell_Line	Brain_Cingulate_Gyrus
Duodenum_Mucosa	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Stomach_Smooth_Muscle	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Rectal_Mucosa.Donor_31
Brain_Angular_Gyrus	Fetal_Brain_Female
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Skeletal_Muscle_Male
Spleen	Brain_Inferior_Temporal_Lobe
CD19_Primary_Cells_Cord_BI	Esophagus
H1_Cell_Line	HMEC_Mammary_Epithelial
CD4pp_CD25pp_CD127__Treg_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
HUES6_Cell_Line	Right_Ventricle
Mobilized_CD34_Primary_Cells_Female	Psoas_Muscle
CD4_Memory_Primary_Cells	Duodenum_Smooth_Muscle
iPS_20b_Cell_Line	Brain_Anterior_Caudate
H1_Derived_Mesenchymal_Stem_Cells	Brain_Hippocampus_Middle
ES_I3_Cell_Line	NHEK_Epidermal_Keratinocytes
HUES48_Cell_Line	NHDF_Ad_Adult_Dermal_Fibroblasts
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	H9_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Muscle_Satellite_Cultured_Cells
Fetal_Thymus	Sigmoid_Colon
CD3_Primary_Cells_Cord_BI	CD34_Primary_Cells
4star	Skeletal_Muscle_Female
Brain_Mid_Frontal_Lobe	Stomach_Smooth_Muscle
CD19_Primary_Cells_Peripheral_UW	Gastric
Fetal_Brain_Female	iPS_DF_6.9_Cell_Line
A549_EtOH_0.02pct_Lung_Carcinoma	Left_Ventricle
Brain_Hippocampus_Middle	Lung
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Ovary
Skeletal_Muscle_Male	Aorta
CD8_Naive_Primary_Cells	Osteoblasts
Right_Atrium	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Adipose_Nuclei	Fetal_Heart
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Fetal_Lung
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Spleen
K562_Leukemia	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Fetal_Muscle_Trunk	A549_EtOH_0.02pct_Lung_Carcinoma
CD4pp_CD25__Th_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
HSMM_Skeletal_Muscle_Myoblasts	Pancreas
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	H1_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
HUES64_Cell_Line	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	ES_I3_Cell_Line
H9_Cell_Line	K562_Leukemia
CD34_Primary_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	H1_Derived_Mesenchymal_Stem_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	iPS_15b_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Breast_vHMEC
CD3_Primary_Cells_Peripheral_UW	Adipose_Nuclei
HepG2_Hepatocellular_Carcinoma	HepG2_Hepatocellular_Carcinoma
Stomach_Mucosa	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Adrenal_Gland
HMEC_Mammary_Epithelial	Thymus
Dnd41_TCell_Leukemia	Fetal_Muscle_Trunk
NHEK_Epidermal_Keratinocytes	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
NHLF_Lung_Fibroblasts	Fetal_Intestine_Large
Sigmoid_Colon	IMR90_Cell_Line
IMR90_Cell_Line	Rectal_Mucosa.Donor_29
CD4_Naive_Primary_Cells	Duodenum_Mucosa
HUVEC_Umbilical_Vein_Endothelial_Cells	Fetal_Intestine_Small
Fetal_Muscle_Leg	Fetal_Muscle_Leg
Skeletal_Muscle_Female	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Adrenal_Gland	Neurosphere_Cultured_Cells_Cortex_Derived
NH_A_Astrocytes	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD56_Primary_Cells	GM12878_Lymphoblastoid
Breast_vHMEC	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD15_Primary_Cells	Pancreatic_Islets
Monocytes_CD14pp_RO01746	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Lung	Adult_Liver
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD15_Primary_Cells
CD14_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Thymus	Stomach_Mucosa
Placenta_Amnion	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
HeLa_S3_Cervical_Carcinoma	Breast_Myoepithelial_Cells
H9_Derived_Neuron_Cultured_Cells	CD14_Primary_Cells
Fetal_Intestine_Small	CD4pp_CD25pp_CD127__Treg_Primary_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	Mobilized_CD34_Primary_Cells_Female
Osteoblasts	iPS_18_Cell_Line
Fetal_Stomach	4star
Muscle_Satellite_Cultured_Cells	CD4pp_CD25__Th_Primary_Cells
GM12878_Lymphoblastoid	CD3_Primary_Cells_Peripheral_UW
Left_Ventricle	CD19_Primary_Cells_Cord_BI
Ovary	HUES48_Cell_Line
H9_Derived_Neuronal_Progenitor_Cultured_Cells	iPS_20b_Cell_Line
CD8_Memory_Primary_Cells	CD3_Primary_Cells_Cord_BI
Right_Ventricle	HUES64_Cell_Line
iPS_DF_19.11_Cell_Line	HUES6_Cell_Line
Rectal_Smooth_Muscle	CD56_Primary_Cells
iPS_DF_6.9_Cell_Line	Monocytes_CD14pp_RO01746
Pancreas	iPS_DF_19.11_Cell_Line
Fetal_Kidney	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Dnd41_TCell_Leukemia
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD19_Primary_Cells_Peripheral_UW
Fetal_Brain_Male	ES_WA7_Cell_Line
Esophagus	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Colonic_Mucosa	Fetal_Thymus
Gastric	CD34_Cultured_Cells
Pancreatic_Islets	Mobilized_CD34_Primary_Cells_Male
Psoas_Muscle	H9_Derived_Neuron_Cultured_Cells
ES_WA7_Cell_Line	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Aorta	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Small_Intestine	Right_Atrium
