(New) Cell Type	(Old) Cell Type
HUES64_Cell_Line	HUES64_Cell_Line
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Fetal_Stomach
CD3_Primary_Cells_Peripheral_UW	CD4_Memory_Primary_Cells
CD56_Primary_Cells	CD8_Memory_Primary_Cells
Pancreas	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	CD8_Naive_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Colonic_Mucosa
CD19_Primary_Cells_Peripheral_UW	CD4_Naive_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
HUES48_Cell_Line	HUVEC_Umbilical_Vein_Endothelial_Cells
CD8_Memory_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Dnd41_TCell_Leukemia	HeLa_S3_Cervical_Carcinoma
Right_Ventricle	Fetal_Kidney
CD4_Naive_Primary_Cells	Small_Intestine
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Rectal_Smooth_Muscle
iPS_20b_Cell_Line	Placenta_Amnion
Thymus	iPS_18_Cell_Line
Fetal_Thymus	NH_A_Astrocytes
Rectal_Smooth_Muscle	H9_Cell_Line
CD8_Naive_Primary_Cells	Fetal_Brain_Male
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	H1_Cell_Line
H9_Cell_Line	HMEC_Mammary_Epithelial
CD4_Memory_Primary_Cells	Brain_Germinal_Matrix
Psoas_Muscle	GM12878_Lymphoblastoid
Mobilized_CD34_Primary_Cells_Male	iPS_DF_6.9_Cell_Line
Mobilized_CD34_Primary_Cells_Female	iPS_20b_Cell_Line
Ovary	NHLF_Lung_Fibroblasts
Stomach_Mucosa	Thymus
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Colon_Smooth_Muscle
CD15_Primary_Cells	Fetal_Brain_Female
Fetal_Kidney	iPS_15b_Cell_Line
HUVEC_Umbilical_Vein_Endothelial_Cells	Brain_Angular_Gyrus
Brain_Angular_Gyrus	Brain_Mid_Frontal_Lobe
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD34_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	Brain_Substantia_Nigra
Sigmoid_Colon	K562_Leukemia
HUES6_Cell_Line	Rectal_Mucosa.Donor_31
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	NHEK_Epidermal_Keratinocytes
Brain_Mid_Frontal_Lobe	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD34_Cultured_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Esophagus	A549_EtOH_0.02pct_Lung_Carcinoma
Placenta_Amnion	Brain_Cingulate_Gyrus
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Peripheral_Blood_Mononuclear_Primary_Cells	Muscle_Satellite_Cultured_Cells
iPS_18_Cell_Line	HUES48_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Duodenum_Smooth_Muscle
Rectal_Mucosa.Donor_29	CD19_Primary_Cells_Cord_BI
HeLa_S3_Cervical_Carcinoma	Brain_Inferior_Temporal_Lobe
CD14_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
ES_I3_Cell_Line	HepG2_Hepatocellular_Carcinoma
Pancreatic_Islets	ES_I3_Cell_Line
Fetal_Brain_Female	Skeletal_Muscle_Male
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Fetal_Brain_Male	Psoas_Muscle
Stomach_Smooth_Muscle	HSMM_Skeletal_Muscle_Myoblasts
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Anterior_Caudate
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Hippocampus_Middle
Brain_Germinal_Matrix	Skeletal_Muscle_Female
Monocytes_CD14pp_RO01746	Osteoblasts
Adult_Liver	Esophagus
