(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Heterochromatin	Heterochromatin
Enhancers	Weak_transcription
Genic_enhancers	Strong_transcription
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Strong_transcription	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Genic_enhancers
Weak_transcription	Bivalent_Poised_TSS
Active_TSS	Bivalent_Enhancer
Flanking_Active_TSS	Repressed_PolyComb
Weak_Repressed_PolyComb	Active_TSS
Bivalent_Enhancer	Flanking_Active_TSS
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Enhancers
Quiescent_Low	Quiescent_Low
