(New) Cell Type	(Old) Cell Type
HSMM_Skeletal_Muscle_Myoblasts	HSMM_Skeletal_Muscle_Myoblasts
Brain_Inferior_Temporal_Lobe	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Breast_Myoepithelial_Cells	Muscle_Satellite_Cultured_Cells
Brain_Mid_Frontal_Lobe	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	NHLF_Lung_Fibroblasts
Brain_Cingulate_Gyrus	Osteoblasts
Brain_Anterior_Caudate	NHDF_Ad_Adult_Dermal_Fibroblasts
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	NH_A_Astrocytes
Thymus	IMR90_Cell_Line
Right_Atrium	Fetal_Stomach
HUES6_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Smooth_Muscle	Psoas_Muscle
Brain_Angular_Gyrus	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
IMR90_Cell_Line	Breast_vHMEC
Fetal_Intestine_Large	Fetal_Muscle_Leg
iPS_DF_6.9_Cell_Line	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Stomach	Duodenum_Smooth_Muscle
Ovary	HMEC_Mammary_Epithelial
Fetal_Intestine_Small	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Colon_Smooth_Muscle	Fetal_Kidney
Rectal_Mucosa.Donor_29	Rectal_Smooth_Muscle
Brain_Substantia_Nigra	Colon_Smooth_Muscle
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Fetal_Intestine_Large
iPS_18_Cell_Line	Left_Ventricle
NHLF_Lung_Fibroblasts	Fetal_Adrenal_Gland
Fetal_Lung	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Fetal_Brain_Male	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
iPS_20b_Cell_Line	Fetal_Intestine_Small
Duodenum_Smooth_Muscle	Fetal_Muscle_Trunk
H9_Cell_Line	Breast_Myoepithelial_Cells
Aorta	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
ES_I3_Cell_Line	H9_Derived_Neuronal_Progenitor_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	Fetal_Lung
Pancreas	Brain_Mid_Frontal_Lobe
H1_Cell_Line	Stomach_Mucosa
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Adipose_Nuclei
Gastric	Small_Intestine
H9_Derived_Neuronal_Progenitor_Cultured_Cells	H9_Cell_Line
Brain_Hippocampus_Middle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
NHDF_Ad_Adult_Dermal_Fibroblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
