(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Weak_transcription
Heterochromatin	Strong_transcription
Weak_transcription	Genic_enhancers
Repressed_PolyComb	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Bivalent_Enhancer
Active_TSS	Quiescent_Low
Transcr_at_gene_5_and_3	Enhancers
Flanking_Active_TSS	Heterochromatin
Bivalent_Poised_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Quiescent_Low	Active_TSS
