(New) Cell Type	(Old) Cell Type
HeLa_S3_Cervical_Carcinoma	HeLa_S3_Cervical_Carcinoma
NHDF_Ad_Adult_Dermal_Fibroblasts	A549_EtOH_0.02pct_Lung_Carcinoma
Sigmoid_Colon	NHEK_Epidermal_Keratinocytes
Fetal_Heart	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Fetal_Brain_Male	Rectal_Mucosa.Donor_29
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Duodenum_Mucosa
Right_Atrium	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Aorta	Rectal_Mucosa.Donor_31
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Muscle_Satellite_Cultured_Cells
K562_Leukemia	Fetal_Intestine_Small
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Fetal_Placenta
Fetal_Lung	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Brain_Angular_Gyrus	Fetal_Intestine_Large
Psoas_Muscle	CD34_Cultured_Cells
H9_Cell_Line	CD3_Primary_Cells_Peripheral_UW
A549_EtOH_0.02pct_Lung_Carcinoma	CD4pp_CD25__Th_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
ES_I3_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Gastric	Osteoblasts
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD8_Naive_Primary_Cells
Pancreas	CD8_Memory_Primary_Cells
iPS_DF_6.9_Cell_Line	Colonic_Mucosa
Small_Intestine	Fetal_Muscle_Leg
CD34_Primary_Cells	Fetal_Muscle_Trunk
Adult_Liver	Skeletal_Muscle_Female
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Duodenum_Smooth_Muscle
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Stomach_Mucosa	Stomach_Mucosa
Rectal_Smooth_Muscle	Fetal_Stomach
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Fetal_Adrenal_Gland
ES_WA7_Cell_Line	Mobilized_CD34_Primary_Cells_Female
Brain_Substantia_Nigra	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Osteoblasts	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Left_Ventricle	Adipose_Nuclei
CD8_Memory_Primary_Cells	Skeletal_Muscle_Male
CD19_Primary_Cells_Cord_BI	CD56_Primary_Cells
Fetal_Brain_Female	Peripheral_Blood_Mononuclear_Primary_Cells
Colon_Smooth_Muscle	Fetal_Thymus
Placenta_Amnion	HUES6_Cell_Line
Brain_Anterior_Caudate	Mobilized_CD34_Primary_Cells_Male
NHLF_Lung_Fibroblasts	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD4_Naive_Primary_Cells	H1_Cell_Line
Ovary	Monocytes_CD14pp_RO01746
4star	CD3_Primary_Cells_Cord_BI
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Stomach_Smooth_Muscle
iPS_15b_Cell_Line	IMR90_Cell_Line
GM12878_Lymphoblastoid	HepG2_Hepatocellular_Carcinoma
Fetal_Kidney	ES_WA7_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	CD14_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	NH_A_Astrocytes
Brain_Mid_Frontal_Lobe	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
