(New) Cell Type	(Old) Cell Type
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Neurosphere_Cultured_Cells_Cortex_Derived	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	NHLF_Lung_Fibroblasts
Mobilized_CD34_Primary_Cells_Male	IMR90_Cell_Line
iPS_DF_6.9_Cell_Line	HSMM_Skeletal_Muscle_Myoblasts
Mobilized_CD34_Primary_Cells_Female	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD34_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Colonic_Mucosa	Psoas_Muscle
H9_Derived_Neuron_Cultured_Cells	Fetal_Muscle_Trunk
CD19_Primary_Cells_Cord_BI	Left_Ventricle
CD4_Naive_Primary_Cells	iPS_DF_6.9_Cell_Line
H9_Derived_Neuronal_Progenitor_Cultured_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
iPS_DF_19.11_Cell_Line	Esophagus
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
IMR90_Cell_Line	Fetal_Stomach
Fetal_Lung	H9_Cell_Line
CD8_Memory_Primary_Cells	Muscle_Satellite_Cultured_Cells
Skeletal_Muscle_Female	Fetal_Muscle_Leg
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Fetal_Kidney
Fetal_Placenta	Breast_vHMEC
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Lung
Fetal_Intestine_Large	Small_Intestine
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Colonic_Mucosa
CD3_Primary_Cells_Cord_BI	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
GM12878_Lymphoblastoid	Colon_Smooth_Muscle
HUES6_Cell_Line	Fetal_Placenta
Fetal_Intestine_Small	Placenta_Amnion
CD4_Memory_Primary_Cells	Osteoblasts
Duodenum_Mucosa	NH_A_Astrocytes
H1_Cell_Line	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Skeletal_Muscle_Male	Sigmoid_Colon
Fetal_Muscle_Trunk	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Right_Atrium	Fetal_Intestine_Large
Stomach_Smooth_Muscle	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Adipose_Nuclei	Right_Ventricle
Gastric	Fetal_Intestine_Small
Fetal_Heart	Breast_Myoepithelial_Cells
Pancreas	Fetal_Adrenal_Gland
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Rectal_Smooth_Muscle
Rectal_Mucosa.Donor_31	H1_Cell_Line
Brain_Mid_Frontal_Lobe	Duodenum_Smooth_Muscle
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Brain_Angular_Gyrus	Stomach_Mucosa
Breast_Myoepithelial_Cells	Ovary
Monocytes_CD14pp_RO01746	HMEC_Mammary_Epithelial
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
NHEK_Epidermal_Keratinocytes	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
ES_I3_Cell_Line	Aorta
Muscle_Satellite_Cultured_Cells	Adipose_Nuclei
Rectal_Mucosa.Donor_29	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Inferior_Temporal_Lobe	HUES64_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	Brain_Mid_Frontal_Lobe
Right_Ventricle	Right_Atrium
ES_WA7_Cell_Line	Fetal_Thymus
Brain_Cingulate_Gyrus	HUES48_Cell_Line
CD8_Naive_Primary_Cells	Fetal_Lung
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	4star
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Pancreas
Brain_Substantia_Nigra	NHEK_Epidermal_Keratinocytes
Sigmoid_Colon	Gastric
CD14_Primary_Cells	iPS_DF_19.11_Cell_Line
CD15_Primary_Cells	Thymus
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	iPS_18_Cell_Line
Brain_Anterior_Caudate	Neurosphere_Cultured_Cells_Cortex_Derived
Fetal_Stomach	Stomach_Smooth_Muscle
Brain_Hippocampus_Middle	CD14_Primary_Cells
NH_A_Astrocytes	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Thymus	CD56_Primary_Cells
CD34_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Ovary	iPS_15b_Cell_Line
4star	HUVEC_Umbilical_Vein_Endothelial_Cells
Thymus	HUES6_Cell_Line
Aorta	Brain_Angular_Gyrus
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Rectal_Mucosa.Donor_31
Brain_Germinal_Matrix	CD15_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	Skeletal_Muscle_Female
CD4pp_CD25__Th_Primary_Cells	H9_Derived_Neuron_Cultured_Cells
Esophagus	ES_I3_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Rectal_Mucosa.Donor_29
Stomach_Mucosa	Dnd41_TCell_Leukemia
Fetal_Brain_Female	Brain_Germinal_Matrix
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Skeletal_Muscle_Male
NHDF_Ad_Adult_Dermal_Fibroblasts	Fetal_Brain_Female
Placenta_Amnion	ES_WA7_Cell_Line
HSMM_Skeletal_Muscle_Myoblasts	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Fetal_Muscle_Leg	CD8_Memory_Primary_Cells
Rectal_Smooth_Muscle	CD3_Primary_Cells_Peripheral_UW
Lung	Brain_Cingulate_Gyrus
Duodenum_Smooth_Muscle	Spleen
NHLF_Lung_Fibroblasts	CD34_Cultured_Cells
Colon_Smooth_Muscle	CD4pp_CD25pp_CD127__Treg_Primary_Cells
H9_Cell_Line	HeLa_S3_Cervical_Carcinoma
Fetal_Adrenal_Gland	Duodenum_Mucosa
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Left_Ventricle	CD4_Naive_Primary_Cells
CD56_Primary_Cells	Brain_Substantia_Nigra
Adult_Liver	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
K562_Leukemia	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Spleen	HepG2_Hepatocellular_Carcinoma
Fetal_Brain_Male	A549_EtOH_0.02pct_Lung_Carcinoma
Osteoblasts	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	CD8_Naive_Primary_Cells
Psoas_Muscle	Brain_Inferior_Temporal_Lobe
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4_Memory_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD4pp_CD25__Th_Primary_Cells
Fetal_Kidney	iPS_20b_Cell_Line
iPS_18_Cell_Line	CD3_Primary_Cells_Cord_BI
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Fetal_Brain_Male
CD19_Primary_Cells_Peripheral_UW	CD19_Primary_Cells_Cord_BI
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Brain_Hippocampus_Middle
Dnd41_TCell_Leukemia	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
iPS_15b_Cell_Line	Brain_Anterior_Caudate
Small_Intestine	CD34_Primary_Cells
HMEC_Mammary_Epithelial	K562_Leukemia
iPS_20b_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Breast_vHMEC	GM12878_Lymphoblastoid
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Monocytes_CD14pp_RO01746
A549_EtOH_0.02pct_Lung_Carcinoma	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
HUES48_Cell_Line	Mobilized_CD34_Primary_Cells_Female
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Fetal_Heart
HeLa_S3_Cervical_Carcinoma	Adult_Liver
HUES64_Cell_Line	Pancreatic_Islets
Pancreatic_Islets	Mobilized_CD34_Primary_Cells_Male
