(New) Cell Type	(Old) Cell Type
Gastric	Gastric
Fetal_Brain_Female	Psoas_Muscle
Rectal_Smooth_Muscle	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
4star	Esophagus
CD19_Primary_Cells_Cord_BI	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
HUVEC_Umbilical_Vein_Endothelial_Cells	Stomach_Smooth_Muscle
CD3_Primary_Cells_Cord_BI	Spleen
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
NHLF_Lung_Fibroblasts	Left_Ventricle
Adult_Liver	Duodenum_Smooth_Muscle
Psoas_Muscle	Adult_Liver
GM12878_Lymphoblastoid	H1_BMP4_Derived_Trophoblast_Cultured_Cells
HSMM_Skeletal_Muscle_Myoblasts	CD34_Primary_Cells
Osteoblasts	Adipose_Nuclei
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Placenta_Amnion
Ovary	CD8_Naive_Primary_Cells
Brain_Anterior_Caudate	Brain_Hippocampus_Middle
A549_EtOH_0.02pct_Lung_Carcinoma	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Sigmoid_Colon
CD8_Memory_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Right_Atrium	4star
Thymus	Duodenum_Mucosa
CD4_Memory_Primary_Cells	Fetal_Heart
NH_A_Astrocytes	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD4_Naive_Primary_Cells	Mobilized_CD34_Primary_Cells_Female
Brain_Substantia_Nigra	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
NHEK_Epidermal_Keratinocytes	Skeletal_Muscle_Female
CD34_Primary_Cells	CD4_Naive_Primary_Cells
Dnd41_TCell_Leukemia	iPS_DF_19.11_Cell_Line
Colon_Smooth_Muscle	CD4pp_CD25__Th_Primary_Cells
Left_Ventricle	CD8_Memory_Primary_Cells
Brain_Germinal_Matrix	Lung
Brain_Cingulate_Gyrus	Colonic_Mucosa
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Breast_Myoepithelial_Cells
Placenta_Amnion	Skeletal_Muscle_Male
Fetal_Heart	CD34_Cultured_Cells
Fetal_Lung	H1_Cell_Line
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Brain_Substantia_Nigra
iPS_DF_6.9_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Brain_Angular_Gyrus	Colon_Smooth_Muscle
Brain_Inferior_Temporal_Lobe	Mobilized_CD34_Primary_Cells_Male
Muscle_Satellite_Cultured_Cells	Rectal_Smooth_Muscle
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Brain_Angular_Gyrus
Duodenum_Mucosa	Stomach_Mucosa
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H1_Derived_Mesenchymal_Stem_Cells
Rectal_Mucosa.Donor_31	CD19_Primary_Cells_Peripheral_UW
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Pancreatic_Islets
K562_Leukemia	CD4_Memory_Primary_Cells
Stomach_Mucosa	HUES6_Cell_Line
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Rectal_Mucosa.Donor_29	H9_Cell_Line
