(New) Cell Type	(Old) Cell Type
HUES6_Cell_Line	HUES6_Cell_Line
iPS_DF_6.9_Cell_Line	H9_Cell_Line
HepG2_Hepatocellular_Carcinoma	ES_I3_Cell_Line
Muscle_Satellite_Cultured_Cells	HUES64_Cell_Line
Mobilized_CD34_Primary_Cells_Male	HUES48_Cell_Line
IMR90_Cell_Line	iPS_15b_Cell_Line
ES_WA7_Cell_Line	iPS_20b_Cell_Line
H1_Derived_Neuronal_Progenitor_Cultured_Cells	H1_Cell_Line
CD19_Primary_Cells_Cord_BI	iPS_18_Cell_Line
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	iPS_DF_6.9_Cell_Line
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
NHEK_Epidermal_Keratinocytes	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
CD3_Primary_Cells_Cord_BI	ES_WA7_Cell_Line
GM12878_Lymphoblastoid	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Rectal_Mucosa.Donor_31	iPS_DF_19.11_Cell_Line
Duodenum_Mucosa	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	4star
Monocytes_CD14pp_RO01746	H1_BMP4_Derived_Trophoblast_Cultured_Cells
NHLF_Lung_Fibroblasts	Rectal_Smooth_Muscle
H1_Cell_Line	Colon_Smooth_Muscle
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Brain_Anterior_Caudate
NH_A_Astrocytes	Brain_Substantia_Nigra
CD34_Primary_Cells	Brain_Angular_Gyrus
Brain_Angular_Gyrus	Spleen
Brain_Mid_Frontal_Lobe	Fetal_Heart
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Cingulate_Gyrus	Placenta_Amnion
Dnd41_TCell_Leukemia	CD4_Memory_Primary_Cells
Brain_Anterior_Caudate	CD8_Memory_Primary_Cells
Fetal_Intestine_Large	Adult_Liver
Gastric	Brain_Mid_Frontal_Lobe
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD34_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4_Naive_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Sigmoid_Colon	Fetal_Intestine_Small
Ovary	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Skeletal_Muscle_Female	Fetal_Intestine_Large
Thymus	Esophagus
Brain_Germinal_Matrix	Duodenum_Smooth_Muscle
Right_Atrium	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Fetal_Heart	CD4pp_CD25__Th_Primary_Cells
Brain_Inferior_Temporal_Lobe	Duodenum_Mucosa
Colon_Smooth_Muscle	Psoas_Muscle
Brain_Substantia_Nigra	CD8_Naive_Primary_Cells
Breast_Myoepithelial_Cells	Fetal_Brain_Female
Neurosphere_Cultured_Cells_Cortex_Derived	NH_A_Astrocytes
HSMM_Skeletal_Muscle_Myoblasts	Rectal_Mucosa.Donor_29
Fetal_Lung	Brain_Hippocampus_Middle
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Brain_Cingulate_Gyrus
4star	Mobilized_CD34_Primary_Cells_Female
Rectal_Mucosa.Donor_29	Brain_Inferior_Temporal_Lobe
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Rectal_Mucosa.Donor_31
K562_Leukemia	Brain_Germinal_Matrix
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD15_Primary_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
iPS_DF_19.11_Cell_Line	Colonic_Mucosa
CD4_Memory_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
Fetal_Brain_Female	CD3_Primary_Cells_Cord_BI
NHDF_Ad_Adult_Dermal_Fibroblasts	Fetal_Lung
CD4_Naive_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Stomach_Smooth_Muscle	Ovary
Fetal_Intestine_Small	Stomach_Mucosa
H9_Derived_Neuronal_Progenitor_Cultured_Cells	H9_Derived_Neuron_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD34_Cultured_Cells
Brain_Hippocampus_Middle	Fetal_Stomach
Colonic_Mucosa	Fetal_Kidney
Rectal_Smooth_Muscle	HSMM_Skeletal_Muscle_Myoblasts
Pancreas	Fetal_Thymus
Adipose_Nuclei	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Thymus
H1_BMP4_Derived_Trophoblast_Cultured_Cells	NHEK_Epidermal_Keratinocytes
Osteoblasts	Left_Ventricle
H9_Derived_Neuron_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Stomach_Mucosa	Peripheral_Blood_Mononuclear_Primary_Cells
CD8_Memory_Primary_Cells	NHLF_Lung_Fibroblasts
iPS_18_Cell_Line	Neurosphere_Cultured_Cells_Cortex_Derived
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Right_Ventricle
Fetal_Stomach	CD19_Primary_Cells_Peripheral_UW
Mobilized_CD34_Primary_Cells_Female	Fetal_Muscle_Leg
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Duodenum_Smooth_Muscle	Lung
Right_Ventricle	Adipose_Nuclei
Fetal_Placenta	CD19_Primary_Cells_Cord_BI
Peripheral_Blood_Mononuclear_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
H1_Derived_Mesenchymal_Stem_Cells	Sigmoid_Colon
H9_Cell_Line	Fetal_Brain_Male
Aorta	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
ES_I3_Cell_Line	Skeletal_Muscle_Female
Fetal_Brain_Male	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Psoas_Muscle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Esophagus	HMEC_Mammary_Epithelial
Left_Ventricle	CD56_Primary_Cells
Skeletal_Muscle_Male	Stomach_Smooth_Muscle
Adult_Liver	Small_Intestine
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	A549_EtOH_0.02pct_Lung_Carcinoma
A549_EtOH_0.02pct_Lung_Carcinoma	GM12878_Lymphoblastoid
Fetal_Muscle_Trunk	Fetal_Adrenal_Gland
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
iPS_20b_Cell_Line	CD15_Primary_Cells
Placenta_Amnion	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD8_Naive_Primary_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
Lung	Osteoblasts
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Muscle_Trunk
HUES48_Cell_Line	Muscle_Satellite_Cultured_Cells
iPS_15b_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Small_Intestine	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD34_Cultured_Cells	Fetal_Placenta
Fetal_Kidney	IMR90_Cell_Line
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Breast_Myoepithelial_Cells
Fetal_Thymus	Pancreatic_Islets
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD14_Primary_Cells
Spleen	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Breast_vHMEC	Breast_vHMEC
CD14_Primary_Cells	Right_Atrium
Fetal_Muscle_Leg	Skeletal_Muscle_Male
Fetal_Adrenal_Gland	Monocytes_CD14pp_RO01746
HUES64_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
CD56_Primary_Cells	Aorta
HeLa_S3_Cervical_Carcinoma	Gastric
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
CD4pp_CD25__Th_Primary_Cells	K562_Leukemia
CD3_Primary_Cells_Peripheral_UW	Dnd41_TCell_Leukemia
HMEC_Mammary_Epithelial	HeLa_S3_Cervical_Carcinoma
CD19_Primary_Cells_Peripheral_UW	HepG2_Hepatocellular_Carcinoma
Pancreatic_Islets	Pancreas
