(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Quiescent_Low
Quiescent_Low	Bivalent_Enhancer
Heterochromatin	Bivalent_Poised_TSS
Repressed_PolyComb	Heterochromatin
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Enhancers
Enhancers	Transcr_at_gene_5_and_3
Active_TSS	ZNF_genes_and_repeats
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Strong_transcription
