(New) Chromatin State	(Old) Chromatin State
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Active_TSS	Repressed_PolyComb
Bivalent_Enhancer	Active_TSS
Flanking_Active_TSS	Flanking_Active_TSS
Genic_enhancers	Transcr_at_gene_5_and_3
Enhancers	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Enhancers
Repressed_PolyComb	ZNF_genes_and_repeats
Strong_transcription	Genic_enhancers
Heterochromatin	Heterochromatin
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Weak_transcription
Quiescent_Low	Quiescent_Low
