(New) Cell Type	(Old) Cell Type
Gastric	Gastric
iPS_DF_6.9_Cell_Line	Spleen
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Esophagus
H1_BMP4_Derived_Trophoblast_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
4star	Lung
iPS_15b_Cell_Line	Adult_Liver
HUES6_Cell_Line	CD4_Memory_Primary_Cells
iPS_20b_Cell_Line	CD4_Naive_Primary_Cells
H9_Cell_Line	Psoas_Muscle
HUES48_Cell_Line	H9_Cell_Line
HUES64_Cell_Line	iPS_DF_19.11_Cell_Line
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Right_Ventricle
Fetal_Thymus	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
H1_Cell_Line	Ovary
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Placenta_Amnion
HMEC_Mammary_Epithelial	Left_Ventricle
iPS_18_Cell_Line	Colon_Smooth_Muscle
NH_A_Astrocytes	Brain_Anterior_Caudate
Muscle_Satellite_Cultured_Cells	iPS_DF_6.9_Cell_Line
ES_I3_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Osteoblasts	Rectal_Smooth_Muscle
HUVEC_Umbilical_Vein_Endothelial_Cells	iPS_15b_Cell_Line
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Neurosphere_Cultured_Cells_Cortex_Derived	4star
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Substantia_Nigra
CD15_Primary_Cells	CD8_Memory_Primary_Cells
Fetal_Lung	Brain_Angular_Gyrus
Pancreas	Brain_Mid_Frontal_Lobe
CD34_Primary_Cells	CD8_Naive_Primary_Cells
Mobilized_CD34_Primary_Cells_Female	Brain_Hippocampus_Middle
NHEK_Epidermal_Keratinocytes	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Adult_Liver	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	CD4pp_CD25__Th_Primary_Cells
Dnd41_TCell_Leukemia	Colonic_Mucosa
NHDF_Ad_Adult_Dermal_Fibroblasts	Duodenum_Smooth_Muscle
Breast_vHMEC	Brain_Inferior_Temporal_Lobe
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD34_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	Sigmoid_Colon
Fetal_Brain_Female	HUES6_Cell_Line
Mobilized_CD34_Primary_Cells_Male	Fetal_Heart
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
CD14_Primary_Cells	Right_Atrium
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Cingulate_Gyrus
Duodenum_Smooth_Muscle	ES_I3_Cell_Line
Monocytes_CD14pp_RO01746	HUES64_Cell_Line
Adipose_Nuclei	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Rectal_Mucosa.Donor_31	H1_Cell_Line
HepG2_Hepatocellular_Carcinoma	Duodenum_Mucosa
Brain_Anterior_Caudate	HUES48_Cell_Line
Brain_Germinal_Matrix	HMEC_Mammary_Epithelial
CD3_Primary_Cells_Cord_BI	Rectal_Mucosa.Donor_29
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Rectal_Mucosa.Donor_31
NHLF_Lung_Fibroblasts	NH_A_Astrocytes
CD19_Primary_Cells_Cord_BI	CD3_Primary_Cells_Cord_BI
K562_Leukemia	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	ES_WA7_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Small_Intestine
Stomach_Smooth_Muscle	Breast_Myoepithelial_Cells
Duodenum_Mucosa	Mobilized_CD34_Primary_Cells_Female
Fetal_Adrenal_Gland	iPS_18_Cell_Line
Fetal_Placenta	Adipose_Nuclei
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Pancreatic_Islets
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Brain_Germinal_Matrix
Brain_Substantia_Nigra	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	iPS_20b_Cell_Line
Fetal_Intestine_Large	Mobilized_CD34_Primary_Cells_Male
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Skeletal_Muscle_Male	H1_Derived_Mesenchymal_Stem_Cells
CD56_Primary_Cells	CD34_Cultured_Cells
Breast_Myoepithelial_Cells	CD19_Primary_Cells_Peripheral_UW
Brain_Hippocampus_Middle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Colon_Smooth_Muscle	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Fetal_Muscle_Leg	Fetal_Intestine_Small
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Skeletal_Muscle_Female
