(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Active_TSS	Active_TSS
ZNF_genes_and_repeats	Genic_enhancers
Enhancers	Enhancers
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Bivalent_Enhancer
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Strong_transcription	Strong_transcription
Heterochromatin	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
