(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Quiescent_Low
Weak_transcription	Heterochromatin
Strong_transcription	ZNF_genes_and_repeats
Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Genic_enhancers	Transcr_at_gene_5_and_3
Enhancers	Flanking_Bivalent_TSS_Enh
Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Weak_transcription
Flanking_Active_TSS	Enhancers
Bivalent_Poised_TSS	Strong_transcription
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Quiescent_Low	Flanking_Active_TSS
