(New) Chromatin State	(Old) Chromatin State
Enhancers	ZNF_genes_and_repeats
Flanking_Active_TSS	Weak_transcription
ZNF_genes_and_repeats	Heterochromatin
Transcr_at_gene_5_and_3	Strong_transcription
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Genic_enhancers
Active_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Bivalent_Enhancer
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Flanking_Active_TSS
Strong_transcription	Enhancers
Weak_transcription	Active_TSS
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
