(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Heterochromatin
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Repressed_PolyComb	Quiescent_Low
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Bivalent_Poised_TSS
Strong_transcription	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Repressed_PolyComb
Weak_transcription	Bivalent_Enhancer
Active_TSS	Weak_Repressed_PolyComb
Flanking_Active_TSS	Active_TSS
Weak_Repressed_PolyComb	Genic_enhancers
Bivalent_Poised_TSS	Strong_transcription
Bivalent_Enhancer	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Weak_transcription
Quiescent_Low	Enhancers
