(New) Cell Type	(Old) Cell Type
IMR90_Cell_Line	IMR90_Cell_Line
Thymus	Colonic_Mucosa
Brain_Germinal_Matrix	Placenta_Amnion
Fetal_Brain_Female	Small_Intestine
Sigmoid_Colon	Rectal_Smooth_Muscle
Fetal_Stomach	NHLF_Lung_Fibroblasts
Stomach_Smooth_Muscle	Brain_Mid_Frontal_Lobe
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Fetal_Kidney
Fetal_Muscle_Leg	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Neurosphere_Cultured_Cells_Cortex_Derived	Esophagus
HepG2_Hepatocellular_Carcinoma	Colon_Smooth_Muscle
H9_Cell_Line	Brain_Angular_Gyrus
4star	Brain_Substantia_Nigra
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Brain_Cingulate_Gyrus
Fetal_Muscle_Trunk	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Fetal_Adrenal_Gland	Right_Ventricle
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Gastric
H1_Cell_Line	Aorta
Skeletal_Muscle_Female	H9_Cell_Line
Duodenum_Smooth_Muscle	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Skeletal_Muscle_Male	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Skeletal_Muscle_Male
Fetal_Intestine_Small	Muscle_Satellite_Cultured_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Lung
Brain_Hippocampus_Middle	Brain_Inferior_Temporal_Lobe
Osteoblasts	Spleen
Monocytes_CD14pp_RO01746	Brain_Hippocampus_Middle
Peripheral_Blood_Mononuclear_Primary_Cells	Psoas_Muscle
Fetal_Lung	NHDF_Ad_Adult_Dermal_Fibroblasts
Muscle_Satellite_Cultured_Cells	Sigmoid_Colon
HMEC_Mammary_Epithelial	Brain_Anterior_Caudate
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	H1_Derived_Mesenchymal_Stem_Cells
Adipose_Nuclei	Pancreas
GM12878_Lymphoblastoid	Ovary
Rectal_Mucosa.Donor_31	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Lung
Mobilized_CD34_Primary_Cells_Male	Left_Ventricle
Fetal_Intestine_Large	NH_A_Astrocytes
Brain_Anterior_Caudate	Duodenum_Smooth_Muscle
CD3_Primary_Cells_Cord_BI	CD15_Primary_Cells
Duodenum_Mucosa	Fetal_Brain_Male
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	NHEK_Epidermal_Keratinocytes
Fetal_Placenta	Fetal_Placenta
Breast_Myoepithelial_Cells	CD14_Primary_Cells
NHEK_Epidermal_Keratinocytes	HUES64_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HUES48_Cell_Line
Placenta_Amnion	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Left_Ventricle	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Inferior_Temporal_Lobe	Osteoblasts
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	iPS_20b_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	HUES6_Cell_Line
HUES6_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Muscle_Trunk
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Adrenal_Gland
iPS_DF_19.11_Cell_Line	ES_I3_Cell_Line
A549_EtOH_0.02pct_Lung_Carcinoma	CD4pp_CD25pp_CD127__Treg_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	CD4pp_CD25__Th_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Monocytes_CD14pp_RO01746
CD14_Primary_Cells	iPS_18_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_DF_6.9_Cell_Line
iPS_15b_Cell_Line	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Rectal_Mucosa.Donor_29	Rectal_Mucosa.Donor_29
CD19_Primary_Cells_Cord_BI	Brain_Germinal_Matrix
NHLF_Lung_Fibroblasts	H1_Cell_Line
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Adipose_Nuclei
Colon_Smooth_Muscle	Stomach_Smooth_Muscle
iPS_18_Cell_Line	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Brain_Cingulate_Gyrus	Duodenum_Mucosa
Spleen	Skeletal_Muscle_Female
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
HUES48_Cell_Line	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4_Naive_Primary_Cells	Mobilized_CD34_Primary_Cells_Female
Mobilized_CD34_Primary_Cells_Female	Rectal_Mucosa.Donor_31
H9_Derived_Neuronal_Progenitor_Cultured_Cells	HMEC_Mammary_Epithelial
Fetal_Thymus	iPS_15b_Cell_Line
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD34_Cultured_Cells	Fetal_Muscle_Leg
Lung	Fetal_Brain_Female
K562_Leukemia	Fetal_Stomach
CD34_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
HSMM_Skeletal_Muscle_Myoblasts	Fetal_Intestine_Large
NH_A_Astrocytes	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
H1_Derived_Mesenchymal_Stem_Cells	CD4_Memory_Primary_Cells
Ovary	HUVEC_Umbilical_Vein_Endothelial_Cells
HUES64_Cell_Line	CD56_Primary_Cells
Adult_Liver	CD8_Memory_Primary_Cells
iPS_20b_Cell_Line	CD4_Naive_Primary_Cells
Brain_Substantia_Nigra	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD15_Primary_Cells	CD8_Naive_Primary_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	HeLa_S3_Cervical_Carcinoma
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD56_Primary_Cells	H9_Derived_Neuron_Cultured_Cells
Brain_Angular_Gyrus	Pancreatic_Islets
CD19_Primary_Cells_Peripheral_UW	Fetal_Thymus
Rectal_Smooth_Muscle	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	GM12878_Lymphoblastoid
Colonic_Mucosa	Thymus
ES_I3_Cell_Line	CD3_Primary_Cells_Peripheral_UW
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Stomach_Mucosa
H9_Derived_Neuron_Cultured_Cells	Dnd41_TCell_Leukemia
CD3_Primary_Cells_Peripheral_UW	Fetal_Heart
HeLa_S3_Cervical_Carcinoma	Adult_Liver
Brain_Mid_Frontal_Lobe	K562_Leukemia
Breast_vHMEC	Neurosphere_Cultured_Cells_Cortex_Derived
CD8_Naive_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Dnd41_TCell_Leukemia	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
CD4_Memory_Primary_Cells	CD34_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	iPS_DF_19.11_Cell_Line
Fetal_Heart	Peripheral_Blood_Mononuclear_Primary_Cells
iPS_DF_6.9_Cell_Line	4star
Right_Ventricle	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD8_Memory_Primary_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
Stomach_Mucosa	HepG2_Hepatocellular_Carcinoma
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
Fetal_Brain_Male	Breast_Myoepithelial_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Pancreas	Mobilized_CD34_Primary_Cells_Male
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD34_Cultured_Cells
Fetal_Kidney	CD19_Primary_Cells_Cord_BI
Esophagus	Fetal_Intestine_Small
Aorta	CD19_Primary_Cells_Peripheral_UW
Gastric	CD3_Primary_Cells_Cord_BI
Pancreatic_Islets	Breast_vHMEC
Right_Atrium	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Psoas_Muscle	ES_WA7_Cell_Line
Small_Intestine	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
ES_WA7_Cell_Line	Right_Atrium
