(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Heterochromatin
Repressed_PolyComb	ZNF_genes_and_repeats
Strong_transcription	Quiescent_Low
Genic_enhancers	Repressed_PolyComb
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Enhancers	Flanking_Bivalent_TSS_Enh
Active_TSS	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Weak_transcription	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	Genic_enhancers
Weak_Repressed_PolyComb	Flanking_Active_TSS
Bivalent_Enhancer	Enhancers
Flanking_Bivalent_TSS_Enh	Weak_transcription
Quiescent_Low	Strong_transcription
