(New) Cell Type	(Old) Cell Type
Right_Ventricle	Right_Ventricle
iPS_DF_19.11_Cell_Line	Small_Intestine
Fetal_Muscle_Leg	Left_Ventricle
Lung	Lung
Spleen	Psoas_Muscle
CD56_Primary_Cells	Pancreatic_Islets
Fetal_Stomach	Sigmoid_Colon
Fetal_Brain_Male	Stomach_Mucosa
Fetal_Adrenal_Gland	Pancreas
Rectal_Mucosa.Donor_29	Gastric
CD19_Primary_Cells_Peripheral_UW	Ovary
CD3_Primary_Cells_Peripheral_UW	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Placenta	Placenta_Amnion
Fetal_Muscle_Trunk	Fetal_Adrenal_Gland
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Angular_Gyrus
Adult_Liver	Colon_Smooth_Muscle
Peripheral_Blood_Mononuclear_Primary_Cells	iPS_DF_6.9_Cell_Line
Thymus	Neurosphere_Cultured_Cells_Cortex_Derived
Brain_Anterior_Caudate	Rectal_Smooth_Muscle
Gastric	Adipose_Nuclei
Colonic_Mucosa	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Esophagus	Fetal_Placenta
Pancreas	Brain_Hippocampus_Middle
Skeletal_Muscle_Female	Colonic_Mucosa
Stomach_Mucosa	Aorta
ES_WA7_Cell_Line	Esophagus
Adipose_Nuclei	Fetal_Intestine_Large
HepG2_Hepatocellular_Carcinoma	Brain_Cingulate_Gyrus
Stomach_Smooth_Muscle	4star
Brain_Angular_Gyrus	Brain_Mid_Frontal_Lobe
Brain_Inferior_Temporal_Lobe	Fetal_Muscle_Trunk
4star	Brain_Anterior_Caudate
Brain_Germinal_Matrix	Duodenum_Smooth_Muscle
Fetal_Kidney	Rectal_Mucosa.Donor_31
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Brain_Substantia_Nigra
Fetal_Intestine_Large	Fetal_Muscle_Leg
CD34_Primary_Cells	Brain_Inferior_Temporal_Lobe
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Fetal_Kidney
Brain_Cingulate_Gyrus	Mobilized_CD34_Primary_Cells_Female
CD14_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Breast_Myoepithelial_Cells	Skeletal_Muscle_Female
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD4_Memory_Primary_Cells
CD19_Primary_Cells_Cord_BI	NHLF_Lung_Fibroblasts
Fetal_Thymus	H1_Cell_Line
Monocytes_CD14pp_RO01746	Fetal_Stomach
H1_Derived_Mesenchymal_Stem_Cells	iPS_15b_Cell_Line
CD34_Cultured_Cells	Duodenum_Mucosa
CD4pp_CD25__Th_Primary_Cells	CD8_Naive_Primary_Cells
Skeletal_Muscle_Male	Breast_vHMEC
Brain_Hippocampus_Middle	Breast_Myoepithelial_Cells
CD3_Primary_Cells_Cord_BI	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Dnd41_TCell_Leukemia	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Brain_Mid_Frontal_Lobe	H9_Cell_Line
Duodenum_Mucosa	Brain_Germinal_Matrix
Rectal_Mucosa.Donor_31	HMEC_Mammary_Epithelial
NHDF_Ad_Adult_Dermal_Fibroblasts	CD34_Primary_Cells
Right_Atrium	Fetal_Lung
Fetal_Brain_Female	Fetal_Heart
Mobilized_CD34_Primary_Cells_Male	Rectal_Mucosa.Donor_29
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
IMR90_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Rectal_Smooth_Muscle	Fetal_Brain_Female
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	IMR90_Cell_Line
