(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Bivalent_Enhancer
Heterochromatin	Repressed_PolyComb
Strong_transcription	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Flanking_Active_TSS
Active_TSS	Enhancers
Transcr_at_gene_5_and_3	Active_TSS
Weak_transcription	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Genic_enhancers
Weak_Repressed_PolyComb	Weak_transcription
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Heterochromatin
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Quiescent_Low
