(New) Chromatin State	(Old) Chromatin State
Quiescent_Low	Heterochromatin
Weak_Repressed_PolyComb	Quiescent_Low
Weak_transcription	Weak_transcription
Strong_transcription	Enhancers
Heterochromatin	Weak_Repressed_PolyComb
Repressed_PolyComb	Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Enhancer
Enhancers	ZNF_genes_and_repeats
Genic_enhancers	Active_TSS
Active_TSS	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Bivalent_Poised_TSS
Bivalent_Enhancer	Genic_enhancers
Bivalent_Poised_TSS	Strong_transcription
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
