(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Heterochromatin
Active_TSS	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Strong_transcription
Repressed_PolyComb	Weak_transcription
Enhancers	Repressed_PolyComb
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Active_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Genic_enhancers
Strong_transcription	Active_TSS
Flanking_Bivalent_TSS_Enh	Transcr_at_gene_5_and_3
Heterochromatin	Weak_Repressed_PolyComb
Weak_transcription	Flanking_Active_TSS
Weak_Repressed_PolyComb	Enhancers
Quiescent_Low	Quiescent_Low
