(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Heterochromatin	Weak_transcription
Genic_enhancers	Heterochromatin
Enhancers	Strong_transcription
Repressed_PolyComb	Genic_enhancers
Strong_transcription	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Active_TSS	Bivalent_Poised_TSS
Weak_transcription	Bivalent_Enhancer
Flanking_Active_TSS	Active_TSS
Weak_Repressed_PolyComb	Repressed_PolyComb
Bivalent_Poised_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Enhancers
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
