(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Genic_enhancers
Enhancers	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Strong_transcription
Transcr_at_gene_5_and_3	Weak_transcription
Repressed_PolyComb	Enhancers
Heterochromatin	Flanking_Active_TSS
Active_TSS	Bivalent_Enhancer
Flanking_Active_TSS	ZNF_genes_and_repeats
Strong_transcription	Active_TSS
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Repressed_PolyComb
Weak_transcription	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
