(New) Chromatin State	(Old) Chromatin State
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Bivalent_Enhancer	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Active_TSS
Flanking_Active_TSS	Flanking_Active_TSS
Active_TSS	Repressed_PolyComb
Genic_enhancers	Enhancers
Enhancers	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Repressed_PolyComb	Weak_Repressed_PolyComb
Heterochromatin	Genic_enhancers
Strong_transcription	Weak_transcription
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
