(New) Cell Type	(Old) Cell Type
Ovary	Ovary
IMR90_Cell_Line	Right_Ventricle
CD4_Naive_Primary_Cells	Lung
HMEC_Mammary_Epithelial	Esophagus
CD8_Memory_Primary_Cells	Spleen
Colonic_Mucosa	Placenta_Amnion
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Left_Ventricle
H1_Derived_Mesenchymal_Stem_Cells	Psoas_Muscle
Lung	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Adipose_Nuclei	Adult_Liver
Muscle_Satellite_Cultured_Cells	Duodenum_Smooth_Muscle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Adipose_Nuclei
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Brain_Hippocampus_Middle
Breast_vHMEC	iPS_DF_19.11_Cell_Line
Left_Ventricle	Mobilized_CD34_Primary_Cells_Female
Fetal_Intestine_Large	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
CD56_Primary_Cells	Breast_Myoepithelial_Cells
Esophagus	H1_BMP4_Derived_Trophoblast_Cultured_Cells
iPS_DF_19.11_Cell_Line	Brain_Substantia_Nigra
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Colon_Smooth_Muscle
Psoas_Muscle	Brain_Anterior_Caudate
Spleen	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD4_Memory_Primary_Cells	4star
Right_Ventricle	Stomach_Smooth_Muscle
Brain_Inferior_Temporal_Lobe	HMEC_Mammary_Epithelial
CD19_Primary_Cells_Peripheral_UW	iPS_DF_6.9_Cell_Line
Fetal_Placenta	H9_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Angular_Gyrus
Fetal_Brain_Female	Brain_Mid_Frontal_Lobe
Monocytes_CD14pp_RO01746	CD4pp_CD25__Th_Primary_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Colonic_Mucosa
Duodenum_Smooth_Muscle	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
