(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Weak_transcription
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Genic_enhancers
Heterochromatin	ZNF_genes_and_repeats
Repressed_PolyComb	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Quiescent_Low
Genic_enhancers	Enhancers
Enhancers	Bivalent_Poised_TSS
Active_TSS	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Flanking_Active_TSS	Flanking_Active_TSS
Bivalent_Poised_TSS	Heterochromatin
Bivalent_Enhancer	Repressed_PolyComb
Quiescent_Low	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Active_TSS
