(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Enhancers
Heterochromatin	Bivalent_Enhancer
Repressed_PolyComb	Heterochromatin
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Active_TSS	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Flanking_Active_TSS
Enhancers	Quiescent_Low
Transcr_at_gene_5_and_3	Weak_transcription
Quiescent_Low	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Strong_transcription
