(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Heterochromatin
Heterochromatin	ZNF_genes_and_repeats
Genic_enhancers	Quiescent_Low
ZNF_genes_and_repeats	Repressed_PolyComb
Enhancers	Weak_Repressed_PolyComb
Active_TSS	Bivalent_Poised_TSS
Strong_transcription	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Weak_transcription	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Flanking_Active_TSS
Weak_Repressed_PolyComb	Enhancers
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Weak_transcription
