(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Quiescent_Low
Weak_transcription	Heterochromatin
Strong_transcription	ZNF_genes_and_repeats
Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Bivalent_Enhancer
Active_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Enhancers
Flanking_Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Flanking_Active_TSS
