(New) Cell Type	(Old) Cell Type
Right_Ventricle	Right_Ventricle
Muscle_Satellite_Cultured_Cells	Ovary
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Spleen
CD34_Cultured_Cells	Lung
Thymus	HUES6_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Mobilized_CD34_Primary_Cells_Female
Colonic_Mucosa	Placenta_Amnion
Skeletal_Muscle_Male	Left_Ventricle
4star	Psoas_Muscle
Fetal_Placenta	Esophagus
Skeletal_Muscle_Female	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Esophagus	HUES64_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	iPS_DF_19.11_Cell_Line
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	ES_I3_Cell_Line
Fetal_Muscle_Trunk	Adipose_Nuclei
Brain_Hippocampus_Middle	iPS_15b_Cell_Line
Lung	Brain_Hippocampus_Middle
Sigmoid_Colon	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Stomach_Smooth_Muscle	Right_Atrium
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Adult_Liver
H1_BMP4_Derived_Trophoblast_Cultured_Cells	HMEC_Mammary_Epithelial
CD4pp_CD25__Th_Primary_Cells	iPS_18_Cell_Line
CD56_Primary_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Fetal_Thymus	H1_BMP4_Derived_Trophoblast_Cultured_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Breast_Myoepithelial_Cells
K562_Leukemia	Duodenum_Smooth_Muscle
Peripheral_Blood_Mononuclear_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Brain_Germinal_Matrix	4star
Left_Ventricle	HUES48_Cell_Line
CD3_Primary_Cells_Peripheral_UW	Brain_Mid_Frontal_Lobe
IMR90_Cell_Line	H1_Derived_Neuronal_Progenitor_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Small_Intestine
Ovary	Stomach_Smooth_Muscle
CD19_Primary_Cells_Peripheral_UW	Colon_Smooth_Muscle
iPS_DF_19.11_Cell_Line	iPS_DF_6.9_Cell_Line
Fetal_Stomach	Brain_Cingulate_Gyrus
Placenta_Amnion	Colonic_Mucosa
Fetal_Adrenal_Gland	iPS_20b_Cell_Line
CD14_Primary_Cells	H9_Cell_Line
CD4_Memory_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Breast_Myoepithelial_Cells	Brain_Anterior_Caudate
HMEC_Mammary_Epithelial	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Adipose_Nuclei	Sigmoid_Colon
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Brain_Substantia_Nigra
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Adrenal_Gland
Spleen	H1_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
HUVEC_Umbilical_Vein_Endothelial_Cells	CD34_Primary_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Germinal_Matrix
Neurosphere_Cultured_Cells_Cortex_Derived	Peripheral_Blood_Mononuclear_Primary_Cells
CD15_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Duodenum_Smooth_Muscle	Brain_Inferior_Temporal_Lobe
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Rectal_Smooth_Muscle
Monocytes_CD14pp_RO01746	NH_A_Astrocytes
NHEK_Epidermal_Keratinocytes	CD4pp_CD25__Th_Primary_Cells
CD8_Memory_Primary_Cells	Brain_Angular_Gyrus
Duodenum_Mucosa	CD34_Cultured_Cells
Aorta	H1_Derived_Mesenchymal_Stem_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
CD8_Naive_Primary_Cells	Skeletal_Muscle_Female
Fetal_Muscle_Leg	Fetal_Heart
Stomach_Mucosa	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
NH_A_Astrocytes	A549_EtOH_0.02pct_Lung_Carcinoma
Fetal_Intestine_Small	Fetal_Muscle_Leg
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD34_Primary_Cells	Fetal_Brain_Female
Breast_vHMEC	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Psoas_Muscle	Fetal_Brain_Male
Gastric	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD4_Naive_Primary_Cells	H9_Derived_Neuron_Cultured_Cells
Fetal_Intestine_Large	Stomach_Mucosa
Pancreas	Duodenum_Mucosa
H1_Derived_Neuronal_Progenitor_Cultured_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Brain_Inferior_Temporal_Lobe	Fetal_Stomach
Brain_Mid_Frontal_Lobe	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Substantia_Nigra	Fetal_Muscle_Trunk
Right_Atrium	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Brain_Female	Skeletal_Muscle_Male
Rectal_Mucosa.Donor_29	NHEK_Epidermal_Keratinocytes
Rectal_Mucosa.Donor_31	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
iPS_DF_6.9_Cell_Line	Thymus
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Muscle_Satellite_Cultured_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Rectal_Mucosa.Donor_31
Brain_Cingulate_Gyrus	Fetal_Placenta
GM12878_Lymphoblastoid	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
