(New) Cell Type	(Old) Cell Type
Colon_Smooth_Muscle	Colon_Smooth_Muscle
Fetal_Intestine_Small	CD19_Primary_Cells_Peripheral_UW
Fetal_Stomach	Neurosphere_Cultured_Cells_Cortex_Derived
HSMM_Skeletal_Muscle_Myoblasts	CD34_Primary_Cells
Stomach_Mucosa	CD4pp_CD25__Th_Primary_Cells
iPS_18_Cell_Line	Adipose_Nuclei
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Right_Atrium
Breast_Myoepithelial_Cells	CD19_Primary_Cells_Cord_BI
4star	HUVEC_Umbilical_Vein_Endothelial_Cells
Brain_Substantia_Nigra	Mobilized_CD34_Primary_Cells_Female
Ovary	Rectal_Mucosa.Donor_31
NHEK_Epidermal_Keratinocytes	CD34_Cultured_Cells
iPS_15b_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
ES_I3_Cell_Line	Skeletal_Muscle_Female
Right_Ventricle	Adult_Liver
HUES64_Cell_Line	Stomach_Smooth_Muscle
CD8_Memory_Primary_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Adrenal_Gland	Duodenum_Mucosa
Esophagus	Fetal_Adrenal_Gland
Brain_Angular_Gyrus	CD14_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HUES48_Cell_Line	Skeletal_Muscle_Male
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Osteoblasts
Fetal_Intestine_Large	Fetal_Muscle_Leg
HeLa_S3_Cervical_Carcinoma	CD56_Primary_Cells
Lung	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Brain_Mid_Frontal_Lobe	Monocytes_CD14pp_RO01746
Pancreas	Mobilized_CD34_Primary_Cells_Male
Fetal_Placenta	Fetal_Stomach
Fetal_Muscle_Leg	CD15_Primary_Cells
Rectal_Smooth_Muscle	Fetal_Placenta
Fetal_Muscle_Trunk	CD8_Naive_Primary_Cells
HUES6_Cell_Line	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Thymus	NH_A_Astrocytes
IMR90_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD4_Naive_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
iPS_DF_19.11_Cell_Line	Placenta_Amnion
Placenta_Amnion	Small_Intestine
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD4_Memory_Primary_Cells
H1_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Fetal_Kidney	Fetal_Thymus
Left_Ventricle	Dnd41_TCell_Leukemia
Psoas_Muscle	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Breast_vHMEC	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Brain_Cingulate_Gyrus	Fetal_Muscle_Trunk
K562_Leukemia	Rectal_Smooth_Muscle
Colonic_Mucosa	Lung
CD8_Naive_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD3_Primary_Cells_Cord_BI
Fetal_Lung	Left_Ventricle
Thymus	Sigmoid_Colon
CD4_Memory_Primary_Cells	Stomach_Mucosa
Sigmoid_Colon	H9_Derived_Neuron_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Fetal_Lung
NHLF_Lung_Fibroblasts	Brain_Hippocampus_Middle
Brain_Hippocampus_Middle	CD4_Naive_Primary_Cells
ES_WA7_Cell_Line	Colonic_Mucosa
H9_Cell_Line	Duodenum_Smooth_Muscle
iPS_20b_Cell_Line	Fetal_Intestine_Small
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Breast_vHMEC
Skeletal_Muscle_Male	Esophagus
Gastric	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Dnd41_TCell_Leukemia	iPS_DF_19.11_Cell_Line
Duodenum_Smooth_Muscle	Fetal_Intestine_Large
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Pancreatic_Islets	Muscle_Satellite_Cultured_Cells
HMEC_Mammary_Epithelial	Brain_Germinal_Matrix
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Fetal_Heart
Brain_Inferior_Temporal_Lobe	H1_BMP4_Derived_Trophoblast_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Psoas_Muscle
Spleen	Fetal_Kidney
Right_Atrium	IMR90_Cell_Line
Brain_Anterior_Caudate	CD8_Memory_Primary_Cells
Muscle_Satellite_Cultured_Cells	Pancreas
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HMEC_Mammary_Epithelial
CD56_Primary_Cells	Thymus
CD19_Primary_Cells_Peripheral_UW	Right_Ventricle
H1_Derived_Mesenchymal_Stem_Cells	NHEK_Epidermal_Keratinocytes
A549_EtOH_0.02pct_Lung_Carcinoma	NHLF_Lung_Fibroblasts
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Rectal_Mucosa.Donor_31	Rectal_Mucosa.Donor_29
CD3_Primary_Cells_Peripheral_UW	Fetal_Brain_Male
Small_Intestine	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD14_Primary_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	iPS_DF_6.9_Cell_Line
NH_A_Astrocytes	Spleen
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Cingulate_Gyrus
Neurosphere_Cultured_Cells_Cortex_Derived	H9_Derived_Neuronal_Progenitor_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
Duodenum_Mucosa	Breast_Myoepithelial_Cells
Aorta	Brain_Mid_Frontal_Lobe
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	H1_Derived_Mesenchymal_Stem_Cells
CD34_Cultured_Cells	Ovary
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	4star
iPS_DF_6.9_Cell_Line	Brain_Substantia_Nigra
Fetal_Brain_Female	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	H1_Cell_Line
Adipose_Nuclei	NHDF_Ad_Adult_Dermal_Fibroblasts
Skeletal_Muscle_Female	Gastric
Brain_Germinal_Matrix	Brain_Angular_Gyrus
