(New) Cell Type	(Old) Cell Type
CD34_Primary_Cells	CD34_Primary_Cells
Brain_Germinal_Matrix	Rectal_Smooth_Muscle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Stomach_Smooth_Muscle	Duodenum_Smooth_Muscle
Fetal_Brain_Male	Colonic_Mucosa
CD34_Cultured_Cells	Brain_Mid_Frontal_Lobe
CD4pp_CD25__Th_Primary_Cells	Rectal_Mucosa.Donor_31
Spleen	Right_Ventricle
Fetal_Brain_Female	Brain_Angular_Gyrus
NHLF_Lung_Fibroblasts	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Mid_Frontal_Lobe	Brain_Cingulate_Gyrus
Pancreas	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD19_Primary_Cells_Cord_BI	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Adrenal_Gland	Brain_Substantia_Nigra
Adipose_Nuclei	Osteoblasts
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Brain_Female
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	NH_A_Astrocytes
Left_Ventricle	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Muscle_Trunk	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Lung	CD3_Primary_Cells_Cord_BI
HepG2_Hepatocellular_Carcinoma	Breast_Myoepithelial_Cells
Skeletal_Muscle_Female	NHLF_Lung_Fibroblasts
H1_Derived_Mesenchymal_Stem_Cells	Colon_Smooth_Muscle
Thymus	Ovary
Peripheral_Blood_Mononuclear_Primary_Cells	Thymus
H1_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	HSMM_Skeletal_Muscle_Myoblasts
iPS_15b_Cell_Line	Psoas_Muscle
Rectal_Mucosa.Donor_29	Fetal_Kidney
Aorta	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Left_Ventricle
Gastric	Esophagus
Right_Ventricle	Muscle_Satellite_Cultured_Cells
Duodenum_Mucosa	iPS_DF_19.11_Cell_Line
Esophagus	CD4_Naive_Primary_Cells
4star	H9_Derived_Neuron_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	NHDF_Ad_Adult_Dermal_Fibroblasts
IMR90_Cell_Line	CD8_Naive_Primary_Cells
Brain_Hippocampus_Middle	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Sigmoid_Colon	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Rectal_Mucosa.Donor_31	CD8_Memory_Primary_Cells
CD15_Primary_Cells	CD34_Cultured_Cells
Colonic_Mucosa	CD14_Primary_Cells
