(New) Chromatin State	(Old) Chromatin State
Weak_transcription	Quiescent_Low
Strong_transcription	Heterochromatin
Heterochromatin	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Bivalent_Poised_TSS
Repressed_PolyComb	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Enhancers	Weak_Repressed_PolyComb
Genic_enhancers	Repressed_PolyComb
Active_TSS	Enhancers
Transcr_at_gene_5_and_3	Weak_transcription
Flanking_Active_TSS	Bivalent_Enhancer
Bivalent_Poised_TSS	Active_TSS
Bivalent_Enhancer	Strong_transcription
Quiescent_Low	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
