(New) Chromatin State	(Old) Chromatin State
Enhancers	ZNF_genes_and_repeats
Genic_enhancers	Heterochromatin
ZNF_genes_and_repeats	Strong_transcription
Transcr_at_gene_5_and_3	Weak_transcription
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Heterochromatin	Active_TSS
Active_TSS	Bivalent_Poised_TSS
Flanking_Active_TSS	Genic_enhancers
Strong_transcription	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Bivalent_Enhancer
Bivalent_Poised_TSS	Repressed_PolyComb
Weak_transcription	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Enhancers
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
