(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Genic_enhancers	Heterochromatin
Enhancers	Weak_transcription
Transcr_at_gene_5_and_3	Strong_transcription
Repressed_PolyComb	Active_TSS
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Active_TSS	Bivalent_Poised_TSS
Heterochromatin	Repressed_PolyComb
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Bivalent_Enhancer
Strong_transcription	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Enhancers
Quiescent_Low	Quiescent_Low
