(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Genic_enhancers	Genic_enhancers
Enhancers	Strong_transcription
Flanking_Active_TSS	Flanking_Active_TSS
ZNF_genes_and_repeats	Weak_transcription
Bivalent_Enhancer	Enhancers
Bivalent_Poised_TSS	Active_TSS
Active_TSS	Bivalent_Enhancer
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Flanking_Bivalent_TSS_Enh
Strong_transcription	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
