(New) Cell Type	(Old) Cell Type
Spleen	Spleen
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
Thymus	Peripheral_Blood_Mononuclear_Primary_Cells
iPS_DF_6.9_Cell_Line	Ovary
Mobilized_CD34_Primary_Cells_Female	Mobilized_CD34_Primary_Cells_Male
Fetal_Intestine_Large	Right_Ventricle
Fetal_Intestine_Small	Placenta_Amnion
CD4pp_CD25__Th_Primary_Cells	Esophagus
H1_Cell_Line	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Mobilized_CD34_Primary_Cells_Male	Small_Intestine
Fetal_Stomach	CD4pp_CD25__Th_Primary_Cells
iPS_DF_19.11_Cell_Line	iPS_DF_19.11_Cell_Line
Brain_Germinal_Matrix	Colonic_Mucosa
HSMM_Skeletal_Muscle_Myoblasts	Lung
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Duodenum_Smooth_Muscle	CD3_Primary_Cells_Peripheral_UW
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	HUES6_Cell_Line
Fetal_Brain_Female	Duodenum_Smooth_Muscle
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD15_Primary_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
A549_EtOH_0.02pct_Lung_Carcinoma	Adipose_Nuclei
Rectal_Smooth_Muscle	Brain_Hippocampus_Middle
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Psoas_Muscle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Sigmoid_Colon
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	HMEC_Mammary_Epithelial
Esophagus	CD34_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Colonic_Mucosa	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Stomach_Smooth_Muscle
Colon_Smooth_Muscle	4star
Right_Atrium	Colon_Smooth_Muscle
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Left_Ventricle
Fetal_Placenta	CD19_Primary_Cells_Peripheral_UW
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	iPS_15b_Cell_Line
Fetal_Adrenal_Gland	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
NHLF_Lung_Fibroblasts	Rectal_Smooth_Muscle
Pancreatic_Islets	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Monocytes_CD14pp_RO01746	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Small_Intestine	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Rectal_Mucosa.Donor_31	Adult_Liver
Fetal_Muscle_Trunk	HUES64_Cell_Line
Brain_Mid_Frontal_Lobe	H1_Cell_Line
Psoas_Muscle	Brain_Substantia_Nigra
Fetal_Muscle_Leg	CD15_Primary_Cells
CD56_Primary_Cells	Stomach_Mucosa
Brain_Cingulate_Gyrus	Brain_Anterior_Caudate
Lung	Breast_Myoepithelial_Cells
CD34_Cultured_Cells	iPS_DF_6.9_Cell_Line
H1_Derived_Mesenchymal_Stem_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Fetal_Thymus	Skeletal_Muscle_Male
Adipose_Nuclei	CD8_Naive_Primary_Cells
CD3_Primary_Cells_Cord_BI	CD34_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Dnd41_TCell_Leukemia	Brain_Mid_Frontal_Lobe
HUES6_Cell_Line	Skeletal_Muscle_Female
HepG2_Hepatocellular_Carcinoma	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	iPS_18_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
Osteoblasts	Duodenum_Mucosa
iPS_18_Cell_Line	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	HSMM_Skeletal_Muscle_Myoblasts
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Brain_Cingulate_Gyrus
Skeletal_Muscle_Male	H9_Cell_Line
Right_Ventricle	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Brain_Inferior_Temporal_Lobe
Breast_Myoepithelial_Cells	Fetal_Adrenal_Gland
4star	HUES48_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Angular_Gyrus
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Neurosphere_Cultured_Cells_Cortex_Derived
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD4_Naive_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	CD4_Memory_Primary_Cells
CD14_Primary_Cells	Thymus
Placenta_Amnion	Brain_Germinal_Matrix
Duodenum_Mucosa	Rectal_Mucosa.Donor_31
Brain_Angular_Gyrus	Rectal_Mucosa.Donor_29
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Placenta
Stomach_Mucosa	Fetal_Muscle_Trunk
Brain_Hippocampus_Middle	NH_A_Astrocytes
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	ES_I3_Cell_Line
Brain_Anterior_Caudate	NHEK_Epidermal_Keratinocytes
Skeletal_Muscle_Female	CD8_Memory_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	iPS_20b_Cell_Line
HUVEC_Umbilical_Vein_Endothelial_Cells	CD56_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Fetal_Brain_Female
Adult_Liver	Fetal_Thymus
NHEK_Epidermal_Keratinocytes	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
