(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Enhancers	Weak_transcription
Transcr_at_gene_5_and_3	Heterochromatin
Genic_enhancers	Strong_transcription
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Bivalent_Poised_TSS
Bivalent_Enhancer	Transcr_at_gene_5_and_3
Heterochromatin	Bivalent_Enhancer
Bivalent_Poised_TSS	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Active_TSS
Strong_transcription	Weak_Repressed_PolyComb
Weak_transcription	Flanking_Active_TSS
Weak_Repressed_PolyComb	Enhancers
Quiescent_Low	Quiescent_Low
