(New) Cell Type	(Old) Cell Type
Rectal_Mucosa.Donor_31	Rectal_Mucosa.Donor_31
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Breast_Myoepithelial_Cells
Duodenum_Mucosa	Colon_Smooth_Muscle
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	HSMM_Skeletal_Muscle_Myoblasts
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Fetal_Kidney
Brain_Germinal_Matrix	Psoas_Muscle
CD8_Naive_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Brain_Inferior_Temporal_Lobe	Fetal_Intestine_Large
Fetal_Adrenal_Gland	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Left_Ventricle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Intestine_Small
Rectal_Mucosa.Donor_29	Esophagus
Brain_Mid_Frontal_Lobe	Pancreas
Aorta	H9_Cell_Line
iPS_DF_6.9_Cell_Line	NHEK_Epidermal_Keratinocytes
Brain_Angular_Gyrus	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Fetal_Lung
Fetal_Muscle_Leg	HUES48_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
H9_Cell_Line	Gastric
H1_Derived_Neuronal_Progenitor_Cultured_Cells	IMR90_Cell_Line
Brain_Hippocampus_Middle	Sigmoid_Colon
HepG2_Hepatocellular_Carcinoma	Stomach_Mucosa
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Stomach
Fetal_Thymus	iPS_DF_6.9_Cell_Line
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD8_Memory_Primary_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	iPS_18_Cell_Line
CD4_Memory_Primary_Cells	H1_Cell_Line
Fetal_Brain_Female	Breast_vHMEC
Right_Atrium	Lung
Brain_Substantia_Nigra	Placenta_Amnion
HUES6_Cell_Line	Small_Intestine
Gastric	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Lung	Colonic_Mucosa
CD4_Naive_Primary_Cells	Thymus
Thymus	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
NH_A_Astrocytes	CD4_Memory_Primary_Cells
Pancreas	NHLF_Lung_Fibroblasts
Rectal_Smooth_Muscle	Fetal_Adrenal_Gland
Brain_Cingulate_Gyrus	HUES64_Cell_Line
CD14_Primary_Cells	Rectal_Mucosa.Donor_29
HMEC_Mammary_Epithelial	Rectal_Smooth_Muscle
CD19_Primary_Cells_Peripheral_UW	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD8_Memory_Primary_Cells	CD4_Naive_Primary_Cells
ES_I3_Cell_Line	Fetal_Thymus
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Duodenum_Smooth_Muscle
H1_Cell_Line	Fetal_Muscle_Leg
Skeletal_Muscle_Female	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Ovary	Muscle_Satellite_Cultured_Cells
Brain_Anterior_Caudate	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Stomach_Smooth_Muscle	CD8_Naive_Primary_Cells
Esophagus	4star
K562_Leukemia	Duodenum_Mucosa
Neurosphere_Cultured_Cells_Cortex_Derived	iPS_15b_Cell_Line
4star	Fetal_Muscle_Trunk
Skeletal_Muscle_Male	HeLa_S3_Cervical_Carcinoma
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Aorta
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HMEC_Mammary_Epithelial
iPS_18_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Psoas_Muscle	Brain_Mid_Frontal_Lobe
Adipose_Nuclei	HUES6_Cell_Line
Fetal_Muscle_Trunk	Right_Ventricle
Fetal_Brain_Male	H9_Derived_Neuron_Cultured_Cells
HSMM_Skeletal_Muscle_Myoblasts	CD14_Primary_Cells
Fetal_Heart	Fetal_Placenta
Adult_Liver	CD19_Primary_Cells_Peripheral_UW
Breast_Myoepithelial_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Duodenum_Smooth_Muscle	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
iPS_15b_Cell_Line	ES_WA7_Cell_Line
Lung	Ovary
Osteoblasts	K562_Leukemia
Fetal_Kidney	NH_A_Astrocytes
iPS_DF_19.11_Cell_Line	Brain_Angular_Gyrus
Peripheral_Blood_Mononuclear_Primary_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Osteoblasts
HUES48_Cell_Line	Peripheral_Blood_Mononuclear_Primary_Cells
Colonic_Mucosa	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Intestine_Large	HUVEC_Umbilical_Vein_Endothelial_Cells
