(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Quiescent_Low
Heterochromatin	Bivalent_Enhancer
Repressed_PolyComb	Enhancers
ZNF_genes_and_repeats	Heterochromatin
Genic_enhancers	Bivalent_Poised_TSS
Active_TSS	Flanking_Bivalent_TSS_Enh
Enhancers	Transcr_at_gene_5_and_3
Quiescent_Low	Flanking_Active_TSS
Transcr_at_gene_5_and_3	ZNF_genes_and_repeats
Flanking_Active_TSS	Weak_transcription
Bivalent_Poised_TSS	Active_TSS
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Strong_transcription
