(New) Chromatin State	(Old) Chromatin State
Enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Enhancers
Genic_enhancers	Weak_transcription
Flanking_Active_TSS	Active_TSS
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Bivalent_Enhancer
Repressed_PolyComb	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Quiescent_Low
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
