(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
ZNF_genes_and_repeats	Weak_transcription
Transcr_at_gene_5_and_3	Active_TSS
Repressed_PolyComb	Bivalent_Enhancer
Active_TSS	Genic_enhancers
Heterochromatin	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Repressed_PolyComb
Strong_transcription	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Weak_Repressed_PolyComb
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Weak_transcription	Quiescent_Low
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
