(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Enhancers
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Genic_enhancers	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Genic_enhancers
Enhancers	Repressed_PolyComb
Repressed_PolyComb	Bivalent_Poised_TSS
Active_TSS	Weak_transcription
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
