(New) Chromatin State	(Old) Chromatin State
Enhancers	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Genic_enhancers	Enhancers
Flanking_Active_TSS	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Active_TSS	Weak_transcription
Bivalent_Enhancer	Repressed_PolyComb
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Repressed_PolyComb	Active_TSS
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Quiescent_Low
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
