(New) Chromatin State	(Old) Chromatin State
Active_TSS	Active_TSS
Flanking_Active_TSS	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Bivalent_Poised_TSS
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Enhancers
ZNF_genes_and_repeats	Bivalent_Enhancer
Enhancers	Genic_enhancers
Repressed_PolyComb	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Weak_transcription
Heterochromatin	ZNF_genes_and_repeats
Strong_transcription	Weak_Repressed_PolyComb
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
