(New) Cell Type	(Old) Cell Type
Fetal_Kidney	Fetal_Kidney
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Fetal_Lung
iPS_20b_Cell_Line	Duodenum_Smooth_Muscle
ES_I3_Cell_Line	Fetal_Stomach
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Rectal_Smooth_Muscle
iPS_18_Cell_Line	Colon_Smooth_Muscle
Breast_vHMEC	NHDF_Ad_Adult_Dermal_Fibroblasts
NHDF_Ad_Adult_Dermal_Fibroblasts	NHLF_Lung_Fibroblasts
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Stomach_Smooth_Muscle
HUES64_Cell_Line	Pancreatic_Islets
GM12878_Lymphoblastoid	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Psoas_Muscle	Rectal_Mucosa.Donor_29
HeLa_S3_Cervical_Carcinoma	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Brain_Female	HUES64_Cell_Line
H9_Cell_Line	ES_I3_Cell_Line
Fetal_Heart	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
CD34_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Placenta_Amnion	Duodenum_Mucosa
Duodenum_Smooth_Muscle	Osteoblasts
Small_Intestine	H9_Derived_Neuronal_Progenitor_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Stomach_Smooth_Muscle	HSMM_Skeletal_Muscle_Myoblasts
Fetal_Brain_Male	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
NH_A_Astrocytes	Adipose_Nuclei
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Brain_Anterior_Caudate
CD19_Primary_Cells_Cord_BI	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Left_Ventricle	Fetal_Muscle_Leg
